id_secundario,nombre_secundario,id_canonico,nombre_canonico,norm_name,sexo,nocs,part_secundario,part_canonico
204488,Andrew Castle,82,Andrew Castle,andrew castle,male,78,1,8
204489,Andrew Castle,82,Andrew Castle,andrew castle,male,78,1,8
208429,Alan Cooke,85,Alan Cooke,alan cooke,male,78,1,6
208430,Alan Cooke,85,Alan Cooke,alan cooke,male,78,1,6
209423,Walter Crawley,86,Walter Crawley,walter crawley,male,78,1,4
215797,Charles Dixon,87,Charles Dixon,charles dixon,male,78,1,10
215798,Charles Dixon,87,Charles Dixon,charles dixon,male,78,1,10
215799,Charles Dixon,87,Charles Dixon,charles dixon,male,78,1,10
215800,Charles Dixon,87,Charles Dixon,charles dixon,male,78,1,10
216732,Desmond Douglas,90,Desmond Douglas,desmond douglas,male,78,1,4
218269,Wilberforce Eaves,91,Wilberforce Eaves,wilberforce eaves,male,78,1,7
218270,Wilberforce Eaves,91,Wilberforce Eaves,wilberforce eaves,male,78,1,7
220245,Lionel Escombe,92,Lionel Escombe,lionel escombe,male,78,1,4
228918,Leslie Godfree,95,Leslie Godfree,leslie godfree,male,78,1,4
233235,Darren Hall,98,Darren Hall,darren hall,male,78,1,7
233236,Darren Hall,98,Darren Hall,darren hall,male,78,1,7
237091,George Hillyard,100,George Hillyard,george hillyard,male,78,1,5
248735,Algernon Kingscote,102,Algernon Kingscote,algernon kingscote,male,78,1,4
249813,Peter Knowles,103,Peter Knowles,peter knowles,male,78,1,8
249814,Peter Knowles,103,Peter Knowles,peter knowles,male,78,1,8
249815,Peter Knowles,103,Peter Knowles,peter knowles,male,78,1,8
260892,Arthur Lowe,104,Arthur Lowe,arthur lowe,male,78,1,4
262821,Harold Mahony,106,Harold Mahony,harold mahony,male,78,1,8
262822,Harold Mahony,106,Harold Mahony,harold mahony,male,78,1,8
266368,Theodore Mavrogordato,107,Theodore Mavrogordato,theodore mavrogordato,male,78,1,6
266369,Theodore Mavrogordato,107,Theodore Mavrogordato,theodore mavrogordato,male,78,1,6
258431,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276214,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276215,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276216,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276217,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276218,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276219,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276220,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276221,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276222,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276223,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276224,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276225,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276226,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276227,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276253,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
276254,Anders Nielsen,258430,Anders Nielsen,anders nielsen,male,58,1,1
277251,Arthur Norris,109,Arthur Norris,arthur norris,male,78,1,7
282008,James Parke,110,James Parke,james parke,male,78,1,4
287731,Carl Prean,112,Carl Prean,carl prean,male,78,1,10
287732,Carl Prean,112,Carl Prean,carl prean,male,78,1,10
287733,Carl Prean,112,Carl Prean,carl prean,male,78,1,10
287734,Carl Prean,112,Carl Prean,carl prean,male,78,1,10
292520,Julian Robertson,114,Julian Robertson,julian robertson,male,78,1,6
292521,Julian Robertson,114,Julian Robertson,julian robertson,male,78,1,6
309273,Matthew Syed,117,Matthew Syed,matthew syed,male,78,1,4
322384,Archibald Warden,322383,Archibald Warden,archibald warden,male,78,1,1
322385,Archibald Warden,322383,Archibald Warden,archibald warden,male,78,1,1
239111,Anke Huber,126,Anke Huber,anke huber,female,83,1,6
239112,Anke Huber,126,Anke Huber,anke huber,female,83,1,6
275380,Olga Nemes,129,Olga Nemes,olga nemes,female,74,1,10
275381,Olga Nemes,129,Olga Nemes,olga nemes,female,83,1,10
275382,Olga Nemes,129,Olga Nemes,olga nemes,female,83,1,10
275383,Olga Nemes,129,Olga Nemes,olga nemes,female,83,1,10
277071,Katja Nolten,130,Katja Nolten,katja nolten,female,74,1,4
298766,Katrin Schmidt,133,Katrin Schmidt,katrin schmidt,female,83,1,6
298767,Katrin Schmidt,133,Katrin Schmidt,katrin schmidt,female,83,1,6
307877,Nicole Struse,136,Nicole Struse,nicole struse,female,83,1,12
307878,Nicole Struse,136,Nicole Struse,nicole struse,female,83,1,12
307879,Nicole Struse,136,Nicole Struse,nicole struse,female,83,1,12
307880,Nicole Struse,136,Nicole Struse,nicole struse,female,83,1,12
307881,Nicole Struse,136,Nicole Struse,nicole struse,female,83,1,12
315703,Kerstin Ubben,137,Kerstin Ubben,kerstin ubben,female,83,1,6
315704,Kerstin Ubben,137,Kerstin Ubben,kerstin ubben,female,83,1,6
193644,Boris Becker,138,Boris Becker,boris becker,male,83,1,4
222562,Steffen Fetzner,140,Steffen Fetzner,steffen fetzner,male,83,1,8
222563,Steffen Fetzner,140,Steffen Fetzner,steffen fetzner,male,83,1,8
222564,Steffen Fetzner,140,Steffen Fetzner,steffen fetzner,male,83,1,8
224484,Peter Franz,141,Peter Franz,peter franz,male,83,1,4
225032,Otto Froitzheim,143,Otto Froitzheim,otto froitzheim,male,83,1,6
228964,Marc-Kevin Goellner,144,Marc-Kevin Goellner,marc-kevin goellner,male,83,1,4
235670,Michael Helber,146,Michael Helber,michael helber,male,83,1,6
235671,Michael Helber,146,Michael Helber,michael helber,male,83,1,6
242569,Eric Jelen,148,Eric Jelen,eric jelen,male,74,1,4
246476,Michael Keck,149,Michael Keck,michael keck,male,83,1,6
246477,Michael Keck,149,Michael Keck,michael keck,male,83,1,6
252213,Oskar Kreuzer,150,Oskar Kreuzer,oskar kreuzer,male,83,1,8
252214,Oskar Kreuzer,150,Oskar Kreuzer,oskar kreuzer,male,83,1,8
252980,Stephan Kuhl,151,Stephan Kuhl,stephan kuhl,male,83,1,4
287992,David Prinosil,154,David Prinosil,david prinosil,male,83,1,8
287993,David Prinosil,154,David Prinosil,david prinosil,male,83,1,8
287994,David Prinosil,154,David Prinosil,david prinosil,male,83,1,8
289289,Friedrich-Wilhelm Rahe,155,Friedrich-Wilhelm Rahe,friedrich-wilhelm rahe,male,83,1,6
289290,Friedrich-Wilhelm Rahe,155,Friedrich-Wilhelm Rahe,friedrich-wilhelm rahe,male,83,1,6
299022,Heinrich Schomburgk,158,Heinrich Schomburgk,heinrich schomburgk,male,83,1,10
299023,Heinrich Schomburgk,158,Heinrich Schomburgk,heinrich schomburgk,male,83,1,10
299024,Heinrich Schomburgk,158,Heinrich Schomburgk,heinrich schomburgk,male,83,1,10
299025,Heinrich Schomburgk,158,Heinrich Schomburgk,heinrich schomburgk,male,83,1,10
306428,Carl-Uwe Steeb,160,Carl-Uwe Steeb,carl-uwe steeb,male,74,1,6
306429,Carl-Uwe Steeb,160,Carl-Uwe Steeb,carl-uwe steeb,male,83,1,6
307109,Michael Stich,161,Michael Stich,michael stich,male,83,1,4
186981,Helen Amankwah,165,Helen Amankwah,helen amankwah,female,84,2,5
279582,Patience Opokua,167,Patience Opokua,patience opokua,female,84,1,4
185272,Aristidis Akratopoulos,173,Aristidis Akratopoulos,aristidis akratopoulos,male,"21,85",2,5
245270,Georgios Kalovelonis,177,Georgios Kalovelonis,georgios kalovelonis,male,85,1,4
204230,Demetrius Casdagli,178,Demetrius Casdagli,demetrius casdagli,male,85,1,7
204231,Demetrius Casdagli,178,Demetrius Casdagli,demetrius casdagli,male,85,1,7
252135,Kallinikos Kreangka,179,Kallinikos Kreangka,kallinikos kreangka,male,85,1,16
252136,Kallinikos Kreangka,179,Kallinikos Kreangka,kallinikos kreangka,male,85,1,16
252137,Kallinikos Kreangka,179,Kallinikos Kreangka,kallinikos kreangka,male,85,1,16
252138,Kallinikos Kreangka,179,Kallinikos Kreangka,kallinikos kreangka,male,85,1,16
252139,Kallinikos Kreangka,179,Kallinikos Kreangka,kallinikos kreangka,male,85,1,16
252140,Kallinikos Kreangka,179,Kallinikos Kreangka,kallinikos kreangka,male,85,1,16
252141,Kallinikos Kreangka,179,Kallinikos Kreangka,kallinikos kreangka,male,85,1,16
281617,Pantelis Papadopoulos,180,Pantelis Papadopoulos,pantelis papadopoulos,male,85,1,5
284747,Dimitrios Petrokokkinos,182,Dimitrios Petrokokkinos,dimitrios petrokokkinos,male,85,1,4
289495,Evangelos Rallis,184,Evangelos Rallis,evangelos rallis,male,85,1,4
314963,Daniel Tsiokas,185,Daniel Tsiokas,daniel tsiokas,male,85,1,8
314964,Daniel Tsiokas,185,Daniel Tsiokas,daniel tsiokas,male,85,1,8
314965,Daniel Tsiokas,185,Daniel Tsiokas,daniel tsiokas,male,85,1,8
328468,Avgoustos Zerlentis,186,Avgoustos Zerlentis,avgoustos zerlentis,male,85,1,8
328469,Avgoustos Zerlentis,186,Avgoustos Zerlentis,avgoustos zerlentis,male,85,1,8
328470,Avgoustos Zerlentis,186,Avgoustos Zerlentis,avgoustos zerlentis,male,85,1,8
33878,Károly Németh,224,Károly Németh,karoly nemeth,male,94,1,1
70721,Sándor Noszály,225,Sándor Noszály,sandor noszaly,male,94,1,3
306927,Aida Steshenko,232,Aida Steshenko,aida steshenko,female,208,1,4
291111,Zelin Resiana,239,Zelin Resiana,zelin resiana,female,95,1,4
310333,Lili Tampi,244,Lili Tampi,lili tampi,female,95,1,4
312826,Minarti Timur,247,Minarti Timur,minarti timur,female,95,1,4
232139,Rudy Gunawan,251,Rudy Gunawan,rudy gunawan,male,95,1,4
258703,Flandy Limpele,257,Flandy Limpele,flandy limpele,male,95,1,8
258704,Flandy Limpele,257,Flandy Limpele,flandy limpele,male,95,1,8
258705,Flandy Limpele,257,Flandy Limpele,flandy limpele,male,95,1,8
262877,Rexy Mainaky,258,Rexy Mainaky,rexy mainaky,male,95,1,6
262878,Rexy Mainaky,258,Rexy Mainaky,rexy mainaky,male,95,1,6
308193,Ricky Subagja,260,Ricky Subagja,ricky subagja,male,95,1,6
308194,Ricky Subagja,260,Ricky Subagja,ricky subagja,male,95,1,6
308728,Anton Suseno,265,Anton Suseno,anton suseno,male,95,1,8
308729,Anton Suseno,265,Anton Suseno,anton suseno,male,95,1,8
308730,Anton Suseno,265,Anton Suseno,anton suseno,male,95,1,8
294573,Niyati Roy-shah,273,Niyati Roy-Shah,niyati roy-shah,female,96,1,4
187263,Vijay Amritraj,276,Vijay Amritraj,vijay amritraj,male,"108,96",2,5
190642,Chetan Baboor,277,Chetan Baboor,chetan baboor,male,"78,96",2,9
190643,Chetan Baboor,277,Chetan Baboor,chetan baboor,male,"78,96",2,9
190644,Chetan Baboor,277,Chetan Baboor,chetan baboor,male,"78,96",2,9
195860,Deepankar Bhattacharya,278,Deepankar Bhattacharya,deepankar bhattacharya,male,96,1,6
195861,Deepankar Bhattacharya,278,Deepankar Bhattacharya,deepankar bhattacharya,male,96,1,6
195880,Mahesh Bhupathi,279,Mahesh Bhupathi,mahesh bhupathi,male,96,1,10
195881,Mahesh Bhupathi,279,Mahesh Bhupathi,mahesh bhupathi,male,96,1,10
195882,Mahesh Bhupathi,279,Mahesh Bhupathi,mahesh bhupathi,male,96,1,10
195883,Mahesh Bhupathi,279,Mahesh Bhupathi,mahesh bhupathi,male,96,1,10
228011,Sujay Ghorpade,281,Sujay Ghorpade,sujay ghorpade,male,96,1,6
228012,Sujay Ghorpade,281,Sujay Ghorpade,sujay ghorpade,male,96,1,6
241463,Sydney Jacob,283,Sydney Jacob,sydney jacob,male,96,1,6
241464,Sydney Jacob,283,Sydney Jacob,sydney jacob,male,96,1,6
252256,Ramesh Krishnan,284,Ramesh Krishnan,ramesh krishnan,male,96,1,4
253196,Vimal Kumar,285,Vimal Kumar,vimal kumar,male,96,1,4
267851,Kamlesh Mehta,286,Kamlesh Mehta,kamlesh mehta,male,96,1,8
267852,Kamlesh Mehta,286,Kamlesh Mehta,kamlesh mehta,male,96,1,8
267853,Kamlesh Mehta,286,Kamlesh Mehta,kamlesh mehta,male,96,1,8
280968,Leander Paes,287,Leander Paes,leander paes,male,96,1,22
280969,Leander Paes,287,Leander Paes,leander paes,male,96,1,22
280970,Leander Paes,287,Leander Paes,leander paes,male,96,1,22
280971,Leander Paes,287,Leander Paes,leander paes,male,96,1,22
280972,Leander Paes,287,Leander Paes,leander paes,male,96,1,22
280973,Leander Paes,287,Leander Paes,leander paes,male,96,1,22
280974,Leander Paes,287,Leander Paes,leander paes,male,96,1,22
280975,Leander Paes,287,Leander Paes,leander paes,male,96,1,22
280976,Leander Paes,287,Leander Paes,leander paes,male,96,1,22
280977,Leander Paes,287,Leander Paes,leander paes,male,96,1,22
303618,Mohammed Sleem,289,Mohammed Sleem,mohammed sleem,male,96,1,4
200019,Deonne Bridger,293,Deonne Bridger,deonne bridger,female,14,1,6
200020,Deonne Bridger,293,Deonne Bridger,deonne bridger,female,14,1,6
314190,Carole Toy,296,Carole Toy,carole toy,female,14,1,4
196718,Christopher Blake,298,Christopher Blake,christopher blake,male,14,1,6
196719,Christopher Blake,298,Christopher Blake,christopher blake,male,14,1,6
221026,Simon Fairweather,300,Simon Fairweather,simon fairweather,male,14,1,20
221027,Simon Fairweather,300,Simon Fairweather,simon fairweather,male,14,1,20
221028,Simon Fairweather,300,Simon Fairweather,simon fairweather,male,14,1,20
221029,Simon Fairweather,300,Simon Fairweather,simon fairweather,male,14,1,20
221030,Simon Fairweather,300,Simon Fairweather,simon fairweather,male,14,1,20
221031,Simon Fairweather,300,Simon Fairweather,simon fairweather,male,14,1,20
221032,Simon Fairweather,300,Simon Fairweather,simon fairweather,male,14,1,20
221033,Simon Fairweather,300,Simon Fairweather,simon fairweather,male,14,1,20
221034,Simon Fairweather,300,Simon Fairweather,simon fairweather,male,14,1,20
221631,Jackson Fear,301,Jackson Fear,jackson fear,male,14,1,4
230806,Grant Greenham,303,Grant Greenham,grant greenham,male,14,1,4
239581,Scott Hunter-russell,304,Scott Hunter-Russell,scott hunter-russell,male,14,1,8
239582,Scott Hunter-russell,304,Scott Hunter-Russell,scott hunter-russell,male,14,1,8
239583,Scott Hunter-russell,304,Scott Hunter-Russell,scott hunter-russell,male,14,1,8
321564,Rodney Wagner,307,Rodney Wagner,rodney wagner,male,14,1,4
186310,Alphonse Allaert,313,Alphonse Allaert,alphonse allaert,male,"21,31",2,4
186311,Alphonse Allaert,313,Alphonse Allaert,alphonse allaert,male,"21,212",2,4
207518,Edmond Cloetens,316,Edmond Cloetens,edmond cloetens,male,21,1,5
207519,Edmond Cloetens,316,Edmond Cloetens,edmond cloetens,male,21,1,5
207520,Edmond Cloetens,316,Edmond Cloetens,edmond cloetens,male,21,1,5
207750,Robert Cogniaux,317,Robert Cogniaux,robert cogniaux,male,21,1,6
207751,Robert Cogniaux,317,Robert Cogniaux,robert cogniaux,male,21,1,6
213994,Louis Delcon,322,Louis Delcon,louis delcon,male,21,1,3
213995,Louis Delcon,322,Louis Delcon,louis delcon,male,21,1,3
223212,Firmin Flamand,325,Firmin Flamand,firmin flamand,male,21,1,5
223213,Firmin Flamand,325,Firmin Flamand,firmin flamand,male,21,1,5
223214,Firmin Flamand,325,Firmin Flamand,firmin flamand,male,21,1,5
236306,Joseph Hermans,327,Joseph Hermans,joseph hermans,male,21,1,5
236307,Joseph Hermans,327,Joseph Hermans,joseph hermans,male,21,1,5
236308,Joseph Hermans,327,Joseph Hermans,joseph hermans,male,21,1,5
277323,Francis Notenboom,328,Francis Notenboom,francis notenboom,male,21,1,4
319563,Paul Vermeiren,336,Paul Vermeiren,paul vermeiren,male,21,1,8
319564,Paul Vermeiren,336,Paul Vermeiren,paul vermeiren,male,21,1,8
319565,Paul Vermeiren,336,Paul Vermeiren,paul vermeiren,male,21,1,8
257970,Namgyal Lhamu,341,Namgyal Lhamu,namgyal lhamu,female,24,1,4
314939,Pem Tshering,342,Pem Tshering,pem tshering,female,24,1,4
314944,Karma Tshomo,343,Karma Tshomo,karma tshomo,female,24,1,4
216493,Thinley Dorji,345,Thinley Dorji,thinley dorji,male,24,1,6
216494,Thinley Dorji,345,Thinley Dorji,thinley dorji,male,24,1,6
244620,Jubzang Jubzang,346,Jubzang Jubzang,jubzang jubzang,male,24,1,8
244621,Jubzang Jubzang,346,Jubzang Jubzang,jubzang jubzang,male,24,1,8
244622,Jubzang Jubzang,346,Jubzang Jubzang,jubzang jubzang,male,24,1,8
311327,Karma Tenzin,348,Karma Tenzin,karma tenzin,male,24,1,4
314938,Jigme Tshering,349,Jigme Tshering,jigme tshering,male,24,1,4
314940,Pema Tshering,351,Pema Tshering,pema tshering,male,24,1,8
314941,Pema Tshering,351,Pema Tshering,pema tshering,male,24,1,8
314942,Pema Tshering,351,Pema Tshering,pema tshering,male,24,1,8
359,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,2,7
725,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,4,7
41117,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,2,7
51444,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
54901,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,3,7
57004,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,2,7
57005,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
115851,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
160179,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
160180,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241106,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241107,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241108,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241109,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241110,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241111,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241112,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241115,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241116,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241117,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241118,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
250365,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
250366,Ivan Ivanov,29274,Ivan Ivanov,ivan ivanov,male,34,1,7
241114,Ivan Ivanov,76870,Ivan Ivanov,ivan ivanov,male,221,1,4
241119,Ivan Ivanov,92847,Ivan Ivanov,ivan ivanov,male,111,1,5
241120,Ivan Ivanov,92847,Ivan Ivanov,ivan ivanov,male,111,1,5
186346,Wanda Allan-sadegur,362,Wanda Allan-Sadegur,wanda allan-sadegur,female,"223,38",2,5
257107,Lucille Lemay,366,Lucille Lemay,lucille lemay,female,38,1,4
202346,Sylvain Cadieux,369,Sylvain Cadieux,sylvain cadieux,male,38,1,4
203256,Denis Canuel,370,Denis Canuel,denis canuel,male,38,1,4
214602,Daniel Desnoyers,371,Daniel Desnoyers,daniel desnoyers,male,38,1,4
86729,Don Jackson,374,Don Jackson,don jackson,male,38,2,2
266989,John Mcdonald,376,John McDonald,john mcdonald,male,38,1,4
292661,Jeannot Robitaille,378,Jeannot Robitaille,jeannot robitaille,male,38,1,8
292662,Jeannot Robitaille,378,Jeannot Robitaille,jeannot robitaille,male,38,1,8
292663,Jeannot Robitaille,378,Jeannot Robitaille,jeannot robitaille,male,38,1,8
294478,Claude Rousseau,379,Claude Rousseau,claude rousseau,male,38,1,4
296394,Kevin Sally,381,Kevin Sally,kevin sally,male,38,1,4
235229,He Ying,382,He Ying,he ying,female,43,1,12
235230,He Ying,382,He Ying,he ying,female,43,1,12
235231,He Ying,382,He Ying,he ying,female,43,1,12
235232,He Ying,382,He Ying,he ying,female,43,1,12
235233,He Ying,382,He Ying,he ying,female,43,1,12
261901,Ma Xiangjun,384,Ma Xiangjun,ma xiangjun,female,43,1,8
261902,Ma Xiangjun,384,Ma Xiangjun,ma xiangjun,female,43,1,8
261903,Ma Xiangjun,384,Ma Xiangjun,ma xiangjun,female,43,1,8
261899,Ma Shaorong,385,Ma Shaorong,ma shaorong,female,43,1,4
322108,Wang Hong,386,Wang Hong,wang hong,female,43,1,4
33099,Wang Jin,387,Wang Jin,wang jin,female,43,1,1
133944,Wang Jin,387,Wang Jin,wang jin,female,43,1,1
181892,Wang Jin,387,Wang Jin,wang jin,female,43,1,1
181893,Wang Jin,387,Wang Jin,wang jin,female,43,1,1
322242,Wang Xiaozhu,388,Wang Xiaozhu,wang xiaozhu,female,43,1,8
322243,Wang Xiaozhu,388,Wang Xiaozhu,wang xiaozhu,female,43,1,8
322244,Wang Xiaozhu,388,Wang Xiaozhu,wang xiaozhu,female,43,1,8
389,Wu Yanan,107637,Wu Yanan,wu yanan,female,43,1,2
120071,Wu Yanan,107637,Wu Yanan,wu yanan,female,43,1,2
182501,Wu Yanan,107637,Wu Yanan,wu yanan,female,43,2,2
182502,Wu Yanan,107637,Wu Yanan,wu yanan,female,43,1,2
182503,Wu Yanan,107637,Wu Yanan,wu yanan,female,43,1,2
325963,Wu Yanan,107637,Wu Yanan,wu yanan,female,43,1,2
325964,Wu Yanan,107637,Wu Yanan,wu yanan,female,43,1,2
326574,Yang Jianping,390,Yang Jianping,yang jianping,female,43,1,8
326575,Yang Jianping,390,Yang Jianping,yang jianping,female,43,1,8
326576,Yang Jianping,390,Yang Jianping,yang jianping,female,43,1,8
326698,Yao Yawen,391,Yao Yawen,yao yawen,female,43,1,4
217791,Duoji Qiuyun,392,Duoji Qiuyun,duoji qiuyun,male,43,1,4
225133,Fu Shengjun,394,Fu Shengjun,fu shengjun,male,43,1,8
225134,Fu Shengjun,394,Fu Shengjun,fu shengjun,male,43,1,8
225135,Fu Shengjun,394,Fu Shengjun,fu shengjun,male,43,1,8
234199,Hao Wei,395,Hao Wei,hao wei,male,43,1,4
258350,Liang Qiang,396,Liang Qiang,liang qiang,male,43,1,4
258352,Liang Qiuzhong,397,Liang Qiuzhong,liang qiuzhong,male,43,1,4
261537,Luo Hengyu,398,Luo Hengyu,luo hengyu,male,43,1,4
294690,Ru Guang,399,Ru Guang,ru guang,male,43,1,4
301174,Shen Jun,400,Shen Jun,shen jun,male,43,1,4
310532,Tang Hua,401,Tang Hua,tang hua,male,43,1,8
310533,Tang Hua,401,Tang Hua,tang hua,male,43,1,8
310534,Tang Hua,401,Tang Hua,tang hua,male,43,1,8
241503,Arne Jacobsen,414,Arne Jacobsen,arne jacobsen,male,58,1,4
241508,Jan Jacobsen,415,Jan Jacobsen,jan jacobsen,male,58,1,4
295542,Jan Rytter,417,Jan Rytter,jan rytter,male,58,1,4
249153,Raul Kivilo,432,Raul Kivilo,raul kivilo,male,68,1,4
221092,Ismo Falck,438,Ismo Falck,ismo falck,male,72,1,8
221093,Ismo Falck,438,Ismo Falck,ismo falck,male,72,1,8
221094,Ismo Falck,438,Ismo Falck,ismo falck,male,72,1,8
259256,Jari Lipponen,440,Jari Lipponen,jari lipponen,male,72,1,10
259257,Jari Lipponen,440,Jari Lipponen,jari lipponen,male,72,1,10
259258,Jari Lipponen,440,Jari Lipponen,jari lipponen,male,72,1,10
259259,Jari Lipponen,440,Jari Lipponen,jari lipponen,male,72,1,10
286561,Tomi Poikolainen,443,Tomi Poikolainen,tomi poikolainen,male,72,1,16
286562,Tomi Poikolainen,443,Tomi Poikolainen,tomi poikolainen,male,72,1,16
286563,Tomi Poikolainen,443,Tomi Poikolainen,tomi poikolainen,male,72,1,16
286564,Tomi Poikolainen,443,Tomi Poikolainen,tomi poikolainen,male,72,1,16
286565,Tomi Poikolainen,443,Tomi Poikolainen,tomi poikolainen,male,72,1,16
286566,Tomi Poikolainen,443,Tomi Poikolainen,tomi poikolainen,male,72,1,16
286567,Tomi Poikolainen,443,Tomi Poikolainen,tomi poikolainen,male,72,1,16
315330,Tommi Tuovila,446,Tommi Tuovila,tommi tuovila,male,72,1,4
225578,Christine Gabillard,452,Christine Gabillard,christine gabillard,female,73,1,4
236855,Nathalie Hibon,453,Nathalie Hibon,nathalie hibon,female,73,1,8
236856,Nathalie Hibon,453,Nathalie Hibon,nathalie hibon,female,73,1,8
236857,Nathalie Hibon,453,Nathalie Hibon,nathalie hibon,female,73,1,8
283345,Catherine Pellen,454,Catherine Pellen,catherine pellen,female,73,1,4
195565,Henri Berton,458,Henri Berton,henri berton,male,73,1,4
211370,Albert Dauchez,462,Albert Dauchez,albert dauchez,male,73,1,4
221805,Bruno Felipe,469,Bruno Felipe,bruno felipe,male,73,1,4
224332,Claude Franclet,472,Claude Franclet,claude franclet,male,73,1,4
235329,Olivier Heck,477,Olivier Heck,olivier heck,male,73,1,4
235728,Henri Helle,478,Henri Helle,henri helle,male,73,1,4
21783,Paul Leroy,484,Paul Leroy,paul leroy,male,73,1,3
257507,Paul Leroy,484,Paul Leroy,paul leroy,male,73,1,3
257508,Paul Leroy,484,Paul Leroy,paul leroy,male,73,1,3
257509,Paul Leroy,484,Paul Leroy,paul leroy,male,73,1,3
257510,Paul Leroy,484,Paul Leroy,paul leroy,male,73,1,3
257637,Damien Letulle,485,Damien Letulle,damien letulle,male,73,1,4
287475,Alfred Poupart,491,Alfred Poupart,alfred poupart,male,73,1,4
288834,Charles Quervel,493,Charles Quervel,charles quervel,male,73,1,4
300486,Auguste Serrurier,496,Auguste Serrurier,auguste serrurier,male,73,1,4
311903,Victor Thibault,498,Victor Thibault,victor thibault,male,73,1,4
319318,Thierry Venant,501,Thierry Venant,thierry venant,male,73,1,4
253679,Khatuna Kvrivishvili-lorig,503,Khatuna Kvrivishvili-Lorig,khatuna kvrivishvili-lorig,female,70,1,16
253680,Khatuna Kvrivishvili-lorig,503,Khatuna Kvrivishvili-Lorig,khatuna kvrivishvili-lorig,female,81,1,16
253681,Khatuna Kvrivishvili-lorig,503,Khatuna Kvrivishvili-Lorig,khatuna kvrivishvili-lorig,female,81,1,16
253682,Khatuna Kvrivishvili-lorig,503,Khatuna Kvrivishvili-Lorig,khatuna kvrivishvili-lorig,female,81,1,16
253683,Khatuna Kvrivishvili-lorig,503,Khatuna Kvrivishvili-Lorig,khatuna kvrivishvili-lorig,female,223,1,16
253684,Khatuna Kvrivishvili-lorig,503,Khatuna Kvrivishvili-Lorig,khatuna kvrivishvili-lorig,female,223,1,16
253685,Khatuna Kvrivishvili-lorig,503,Khatuna Kvrivishvili-Lorig,khatuna kvrivishvili-lorig,female,223,1,16
232745,Doris Haas,507,Doris Haas,doris haas,female,74,1,6
232746,Doris Haas,507,Doris Haas,doris haas,female,74,1,6
252316,Claudia Kriz,508,Claudia Kriz,claudia kriz,female,74,1,4
268485,Barbara Mensing,509,Barbara Mensing,barbara mensing,female,83,1,8
268486,Barbara Mensing,509,Barbara Mensing,barbara mensing,female,83,1,8
268487,Barbara Mensing,509,Barbara Mensing,barbara mensing,female,83,1,8
81981,Marion Wagner,514,Marion Wagner,marion wagner,female,83,3,4
192705,Manfred Barth,515,Manfred Barth,manfred barth,male,74,1,4
