origen,destino_canonico,accion,clasificacion,evidencia
396563,114391,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51020, edición=41, evento=810, NOC=223, medalla=Gold."
396564,114392,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51020, edición=41, evento=791, NOC=223, medalla=Gold."
396567,114395,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51020, edición=43, evento=810, NOC=223, medalla=Silver."
396568,114396,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51020, edición=43, evento=791, NOC=223, medalla=Gold."
396570,114398,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51020, edición=45, evento=810, NOC=223, medalla=Bronze."
396508,114400,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51021, edición=26, evento=804, NOC=223, medalla=Silver."
396509,114401,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51021, edición=28, evento=784, NOC=223, medalla=Silver."
396510,114402,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51021, edición=28, evento=803, NOC=223, medalla=."
396511,114403,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51021, edición=28, evento=804, NOC=223, medalla=."
396513,114405,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51021, edición=30, evento=783, NOC=223, medalla=Bronze."
397723,114429,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51026, edición=20, evento=781, NOC=223, medalla=Silver."
398608,114430,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51027, edición=41, evento=783, NOC=223, medalla=."
398609,114431,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51027, edición=41, evento=791, NOC=223, medalla=Gold."
398885,114439,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51032, edición=22, evento=781, NOC=223, medalla=Gold."
400213,114441,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51034, edición=34, evento=781, NOC=223, medalla=Gold."
400491,114443,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51035, edición=34, evento=779, NOC=223, medalla=Silver."
400492,114444,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51035, edición=34, evento=810, NOC=223, medalla=Gold."
400493,114445,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51035, edición=34, evento=781, NOC=223, medalla=Gold."
400494,114446,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51035, edición=34, evento=791, NOC=223, medalla=Gold."
400535,114449,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51036, edición=5, evento=781, NOC=223, medalla=Bronze."
400537,114452,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51036, edición=6, evento=781, NOC=223, medalla=Silver."
401685,114464,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51038, edición=30, evento=791, NOC=223, medalla=Gold."
401718,114465,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51039, edición=41, evento=783, NOC=223, medalla=."
401719,114466,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51039, edición=41, evento=791, NOC=223, medalla=Gold."
403336,114473,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51043, edición=26, evento=803, NOC=223, medalla=Gold."
403337,114474,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51043, edición=26, evento=804, NOC=223, medalla=Gold."
403338,114475,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51043, edición=26, evento=791, NOC=223, medalla=Gold."
408096,114484,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51050, edición=38, evento=779, NOC=223, medalla=."
408097,114485,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51050, edición=38, evento=810, NOC=223, medalla=Gold."
408098,114486,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51050, edición=38, evento=781, NOC=223, medalla=Bronze."
408099,114487,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51050, edición=41, evento=781, NOC=223, medalla=Gold."
409061,114491,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51052, edición=6, evento=781, NOC=223, medalla=Silver."
410258,114494,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51054, edición=24, evento=810, NOC=223, medalla=Gold."
410259,114495,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51054, edición=24, evento=781, NOC=223, medalla=Gold."
412734,114502,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51057, edición=36, evento=810, NOC=223, medalla=Gold."
412735,114503,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51057, edición=36, evento=791, NOC=223, medalla=Gold."
412975,114504,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51058, edición=38, evento=781, NOC=223, medalla=Bronze."
413019,114505,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51059, edición=34, evento=810, NOC=223, medalla=Gold."
413020,114506,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51059, edición=34, evento=791, NOC=223, medalla=Gold."
413022,114508,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51059, edición=36, evento=810, NOC=223, medalla=Gold."
413023,114509,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51059, edición=36, evento=791, NOC=223, medalla=Gold."
413025,114511,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51059, edición=38, evento=810, NOC=223, medalla=Gold."
418157,114524,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51067, edición=36, evento=810, NOC=223, medalla=Gold."
418158,114525,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51067, edición=38, evento=810, NOC=223, medalla=Gold."
418213,114527,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51068, edición=36, evento=781, NOC=223, medalla=Gold."
418215,114529,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51068, edición=38, evento=781, NOC=223, medalla=Bronze."
419520,114533,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51071, edición=6, evento=781, NOC=223, medalla=Silver."
419523,114535,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51071, edición=7, evento=781, NOC=223, medalla=Gold."
419864,114541,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51073, edición=12, evento=781, NOC=223, medalla=Silver."
419866,114543,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51074, edición=12, evento=781, NOC=223, medalla=Silver."
421480,114544,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51075, edición=38, evento=803, NOC=223, medalla=."
422734,114548,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51078, edición=7, evento=781, NOC=223, medalla=Gold."
423588,114558,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51083, edición=34, evento=784, NOC=223, medalla=."
427247,114565,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51088, edición=28, evento=781, NOC=223, medalla=Gold."
430351,114568,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51090, edición=10, evento=781, NOC=223, medalla=Gold."
431283,114572,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51091, edición=18, evento=781, NOC=223, medalla=Gold."
431284,114573,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51091, edición=20, evento=781, NOC=223, medalla=Silver."
432690,114574,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51092, edición=34, evento=804, NOC=223, medalla=."
432691,114575,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51092, edición=36, evento=804, NOC=223, medalla=."
439436,114580,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51096, edición=36, evento=810, NOC=223, medalla=Gold."
440350,114583,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51098, edición=34, evento=781, NOC=223, medalla=Gold."
440356,114585,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51099, edición=22, evento=791, NOC=223, medalla=Gold."
440806,114587,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51100, edición=10, evento=781, NOC=223, medalla=Gold."
441763,114589,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51101, edición=34, evento=810, NOC=223, medalla=Gold."
447603,114601,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51108, edición=41, evento=791, NOC=223, medalla=Gold."
451617,114611,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51112, edición=34, evento=803, NOC=223, medalla=."
451618,114612,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51112, edición=34, evento=791, NOC=223, medalla=Gold."
452919,114616,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51115, edición=14, evento=781, NOC=223, medalla=Silver."
454886,114617,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51116, edición=41, evento=784, NOC=223, medalla=Silver."
454887,114618,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51116, edición=43, evento=784, NOC=223, medalla=Gold."
454888,114619,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51116, edición=45, evento=784, NOC=223, medalla=."
455927,114620,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51117, edición=24, evento=791, NOC=223, medalla=Gold."
461882,114637,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51123, edición=6, evento=781, NOC=223, medalla=Silver."
461884,114638,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51123, edición=7, evento=781, NOC=223, medalla=Gold."
462130,114643,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51124, edición=28, evento=803, NOC=223, medalla=Silver."
462131,114644,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51124, edición=28, evento=804, NOC=223, medalla=Silver."
462132,114645,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51124, edición=30, evento=804, NOC=223, medalla=Silver."
462175,114647,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51125, edición=26, evento=791, NOC=223, medalla=Gold."
462279,114650,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51126, edición=22, evento=791, NOC=223, medalla=Gold."
462329,114653,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51127, edición=16, evento=781, NOC=223, medalla=Gold."
462332,114656,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51127, edición=18, evento=781, NOC=223, medalla=Gold."
462838,114659,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51128, edición=14, evento=781, NOC=223, medalla=Silver."
469761,114674,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51136, edición=30, evento=779, NOC=223, medalla=Bronze."
469762,114675,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51136, edición=30, evento=781, NOC=223, medalla=Gold."
469763,114676,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51136, edición=30, evento=791, NOC=223, medalla=Gold."
470009,114679,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51138, edición=18, evento=781, NOC=223, medalla=Gold."
470223,114680,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51139, edición=34, evento=783, NOC=223, medalla=Silver."
470224,114681,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51139, edición=34, evento=784, NOC=223, medalla=."
470225,114682,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51139, edición=34, evento=803, NOC=223, medalla=Silver."
470226,114683,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51139, edición=34, evento=791, NOC=223, medalla=Gold."
470227,114684,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51139, edición=38, evento=783, NOC=223, medalla=Gold."
470228,114685,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51139, edición=38, evento=791, NOC=223, medalla=Gold."
471382,114687,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51140, edición=36, evento=783, NOC=223, medalla=."
471383,114688,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51140, edición=36, evento=791, NOC=223, medalla=Gold."
473621,114692,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51143, edición=28, evento=810, NOC=223, medalla=Gold."
474449,114695,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51145, edición=30, evento=779, NOC=223, medalla=Silver."
474450,114696,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51145, edición=30, evento=781, NOC=223, medalla=Gold."
474453,114699,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=51145, edición=30, evento=791, NOC=223, medalla=Gold."
