clave_logica_final,clasificacion,causa_primaria,filas_entrada,filas_eliminadas,id_participacion_superviviente,ids_participacion_entrada,id_atletas_originales,id_eventos_originales,campos_enriquecidos,campos_conflictivos,fuentes
30084|14|1920|83|Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534606,534606;761482,30084,1920,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
63278|28|1943|15|Austria|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534614,534614;761490,63278,1943,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
37179|32|1997|78|Great Britain|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534617,534617;761493,37179,1997,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177839|50|583|192|Serbia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534621,534621;761497,177839,1987,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
78498|16|1947|223|United States|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534622,534622;761498,78498,1947,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
44431|12|1963|223|United States|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534625,534625;761501,44431,1963,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177841|45|39|176|South Africa|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534626,534626;761502,177841,2019,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
132193|54|2010|126|Lithuania|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534627,534627;761503,132193,2010,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177842|43|2145|181|Serbia and Montenegro|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534628,534628;761504,177842,2145,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177843|22|1942|234|Yugoslavia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534629,534629;761505,177843,1942,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
55085|41|2346|57|Czech Republic|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534637,534637;761507,55085,2346,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177847|32|39|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534642,534642;761512,177847,2019,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177848|38|1948|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534643,534643;761513,177848,1948,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177849|30|2059|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534645,534645;761515,177849,2059,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
123091|50|2483|83|Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534646,534646;761516,123091,2483,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
16552|8|2189|167|Poland|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534650,534650;761518,16552,2189,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
74815|41|2381|177|Russia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534651,534651;761519,74815,2381,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1101|26|2234|34|Bulgaria|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534654,534654;761522,1101,2234,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177851|50|909|192|Serbia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534658,534658;761526,177851,2036,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177852|54|152|192|Serbia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534659,534659;761527,177852,1982,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177853|50|583|192|Serbia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534660,534660;761528,177853,1987,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
63280|38|1943|176|South Africa|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534676,534676;761544,63280,1943,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
16553|34|2101|106|Jamaica|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534677,534677;761545,16553,2101,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177856|50|2084|157|New Zealand|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534681,534681;761549,177856,2084,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
121816|50|2144|14|Australia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534689,534689;761555,121816,2144,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
20995|18|2004|14|Australia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534690,534690;761556,20995,2004,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
122013|50|1974|78|Great Britain|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534694,534694;761560,122013,1974,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
129878|54|2255|14|Australia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534696,534696;761562,129878,2255,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
59125|38|2093|157|New Zealand|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534699,534699;761563,59125,2093,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
121260|50|1988|78|Great Britain|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534700,534700;761564,121260,1988,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177857|14|1969|234|Yugoslavia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534702,534702;761566,177857,1969,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177858|36|303|234|Yugoslavia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534703,534703;761567,177858,1902,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177859|41|2161|199|Slovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534704,534704;761568,177859,2161,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177860|28|1920|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534705,534705;761569,177860,1920,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177861|43|2097|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534713,534713;761577,177861,2097,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
8236|26|2090|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534715,534715;761578,8236,2090,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
78500|36|1947|223|United States|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534716,534716;761579,78500,1947,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
103731|45|2517|157|New Zealand|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534718,534718;761581,103731,2517,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
47054|34|2178|78|Great Britain|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534720,534720;761583,47054,2178,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
108273|45|1942|14|Australia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534721,534721;761584,108273,1942,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
104096|45|2305|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534724,534724;761587,104096,2305,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
10471|28|2161|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534726,534726;761589,10471,2161,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177862|34|2112|175|Romania|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534727,534727;761590,177862,2112,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
40728|32|2012|234|Yugoslavia|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534733,534733;761596,40728,2012,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
120520|50|1947|126|Lithuania|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534736,534736;761599,120520,1947,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
31209|3|1920|223|United States|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534742,534742;761604,31209,1920,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
89934|43|2027|14|Australia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534748,534748;761608,89934,2027,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
63281|38|1943|19|Barbados|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534749,534749;761609,63281,1943,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
36895|41|2144|78|Great Britain|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534750,534750;761610,36895,2144,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
"47055|2|1942|78|Osborne Swimming Club, Manchester|Gold",PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534752,534752;761612,47055,1942,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
71793|32|2015|106|Jamaica|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534755,534755;761615,71793,2015,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177864|43|2057|126|Lithuania|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534758,534758;761618,177864,2057,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
53145|24|1942|21|Belgium|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534759,534759;761619,53145,1942,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177865|47|2089|126|Lithuania|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534760,534760;761620,177865,2089,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
116199|47|2091|104|Italy|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534762,534762;761622,116199,2091,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
129812|54|1947|14|Australia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534768,534768;761626,129812,1947,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177867|54|2065|53|Croatia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534769,534769;761627,177867,2065,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
43941|7|2464|200|Sweden|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534773,534773;761630,43941,2464,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
42582|41|678|102|Israel|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534778,534778;761631,42582,2079,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
56622|41|2333|223|United States|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534787,534787;761637,56622,2333,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
49033|41|2070|150|Netherlands|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534788,534788;761638,49033,2070,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177871|28|1977|94|Hungary|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534791,534791;761641,177871,1977,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
12713|34|2027|78|Great Britain|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534796,534796;761645,12713,2027,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
44950|24|1952|14|Australia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534807,534807;761656,44950,1952,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177872|24|2278|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534808,534808;761657,177872,2278,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177873|30|2136|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534820,534820;761669,177873,2136,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
69376|30|2123|80|East Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534821,534821;761670,69376,2123,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
55584|38|2333|94|Hungary|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534823,534823;761672,55584,2333,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
114340|47|2085|83|Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534827,534827;761675,114340,2085,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
124585|50|2118|78|Great Britain|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534854,534854;761701,124585,2118,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177876|30|2009|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534871,534871;761718,177876,2009,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
114058|47|1946|177|Russia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534875,534875;761722,114058,1946,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177877|45|2060|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534877,534877;761724,177877,2060,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
39767|22|2056|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534883,534883;761730,39767,2056,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
74278|32|2042|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534896,534896;761736,74278,2042,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177880|54|2334|192|Serbia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534897,534897;761737,177880,2334,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177881|50|908|192|Serbia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534899,534899;761739,177881,2063,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177882|47|909|192|Serbia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534900,534900;761740,177882,2036,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
68991|8|1973|78|Great Britain|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534908,534908;761746,68991,1973,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
306299|7|2052|78|Great Britain|,PREEXISTING_EXACT_DUPLICATE,ATHLETE_MERGE,2,1,534917,534917;761752,177886;306299,2052,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
118864|50|908|177|Russia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534918,534918;761753,118864,2063,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
115576|47|1967|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,ATHLETE_MERGE,2,1,534923,534923;761757,115576;177888,1967,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177889|14|1974|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534924,534924;761758,177889,1974,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177890|18|39|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534926,534926;761760,177890,2019,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
77081|32|2047|221|Soviet Union|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534933,534933;761763,77081,2047,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
86083|43|2066|56|Cyprus|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534934,534934;761764,86083,2066,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177896|47|1969|126|Lithuania|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534935,534935;761765,177896,1969,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
114299|47|2049|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534936,534936;761766,114299,2049,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177897|38|2009|126|Lithuania|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534940,534940;761770,177897,2009,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177898|50|2009|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534942,534942;761772,177898,2009,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177899|36|154|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534944,534944;761774,177899,1935,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177905|22|1920|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534957,534957;761780,177905,1920,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177906|22|150|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534965,534965;761788,177906,1900,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177910|47|2082|27|Belarus|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534973,534973;761791,177910,2082,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
50391|36|2045|221|Soviet Union|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534974,534974;761792,50391,2045,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177911|30|2242|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534975,534975;761793,177911,2242,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
22954|14|1957|167|Poland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534983,534983;761795,22954,1957,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177912|8|2196|204|Czechoslovakia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534987,534987;761797,177912,2196,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
53736|32|1942|85|Greece|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534993,534993;761803,53736,1942,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
118529|50|2016|56|Cyprus|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,534995,534995;761805,118529,2016,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
49706|38|2178|70|Unified Team|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535006,535006;761809,49706,2178,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
12715|41|2283|197|Switzerland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535017,535017;761820,12715,2283,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177916|36|1974|197|Switzerland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535027,535027;761823,177916,1974,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
16557|26|2152|212|Trinidad and Tobago|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535028,535028;761824,16557,2152,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
63283|18|2239|176|South Africa|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535034,535034;761829,63283,2239,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
45015|14|2118|15|Austria|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535043,535043;761831,45015,2118,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
45063|10|2178|15|Austria|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535049,535049;761835,45063,2178,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
54044|10|1942|127|Luxembourg|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535063,535063;761847,54044,1942,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
16558|34|1974|74|West Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535064,535064;761848,16558,1974,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
103051|45|2251|197|Switzerland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535065,535065;761849,103051,2251,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
177918|8|2010|197|Switzerland|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535069,535069;761853,177918,2010,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
124863|50|1961|73|France|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535072,535072;761856,124863,1961,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
73658|16|2123|155|Norway|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535077,535077;761861,73658,2123,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
63284|34|2387|150|Netherlands|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535080,535080;761864,63284,2387,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
127907|54|2109|83|Germany|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535082,535082;761866,127907,2109,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
21230|22|1955|34|Bulgaria|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535091,535091;761870,21230,1955,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
35650|32|2144|34|Bulgaria|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535095,535095;761874,35650,2144,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
55510|34|2050|85|Greece|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535097,535097;761875,55510,2050,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
47616|38|2118|85|Greece|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535098,535098;761876,47616,2118,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
70330|10|2015|85|Greece|,PREEXISTING_COMPLEMENTARY_DUPLICATE,PREEXISTING_DUPLICATE,2,1,535099,535099;761877,70330,2015,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
