clave_logica_original,id_atleta,id_edicion,id_evento,id_noc,equipo,medalla,cantidad_filas,duplicados_excedentes,clasificacion,campos_conflictivos,campos_complementarios,ids_participacion,procedencia
41482|16|2224|58|Denmark|,41482,16,2224,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478380;716499,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
1741|7|1991|58|Denmark|,1741,7,1991,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478382;716501,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
1742|8|2010|58|Denmark|,1742,8,2010,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478394;716513,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
24483|22|1902|58|Denmark|Silver,24483,22,1902,58,Denmark,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478395;716514,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
21433|16|1956|58|Denmark|,21433,16,1956,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478406;716525,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
62663|7|2479|155|Eleda|Gold,62663,7,2479,155,Eleda,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478410;716529,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
123961|50|2467|157|New Zealand|,123961,50,2467,157,New Zealand,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478418;716537,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
133095|54|1987|200|Sweden|,133095,54,1987,200,Sweden,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478422;716541,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
57329|26|2154|58|Denmark|,57329,26,2154,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478425;716544,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
112477|47|1987|58|Denmark|,112477,47,1987,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478428;716547,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
31327|34|1987|58|Denmark|,31327,34,1987,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478430;716549,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
66460|5|1949|58|Denmark|,66460,5,1949,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478431;716550,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
112011|47|2176|58|Denmark|,112011,47,2176,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478433;716552,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
36282|34|2056|58|Denmark|Bronze,36282,34,2056,58,Denmark,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478437;716556,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
104209|45|2134|58|Denmark|,104209,45,2134,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478439;716558,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
29463|5|1921|58|Denmark|,29463,5,1921,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478447;716564,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
103831|45|2077|58|Denmark|,103831,45,2077,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478459;716576,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
62664|7|2121|155|Fornebo|Silver,62664,7,2121,155,Fornebo,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478472;716589,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
36284|18|2107|58|Denmark|,36284,18,2107,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478484;716601,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
57330|14|2179|58|Denmark|,57330,14,2179,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478498;716614,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
121196|50|2060|58|Denmark|,121196,50,2060,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478501;716617,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
57331|7|2065|58|Denmark|,57331,7,2065,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478505;716621,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
9398|38|2136|58|Denmark|,9398,38,2136,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478509;716625,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
15760|36|1974|58|Denmark|,15760,36,1974,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478513;716629,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
31328|28|1987|58|Denmark|,31328,28,1987,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478515;716631,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
15761|6|1974|58|Denmark|,15761,6,1974,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478516;716632,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
169562|14|1929|58|Denmark|,169562,14,1929,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478528;716639,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
169563|10|2587|58|Denmark|,169563,10,2587,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478532;716643,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
9399|36|1984|58|Denmark|,9399,36,1984,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478533;716644,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
31155|3|1920|223|United States|,31155,3,1920,223,United States,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478547;716658,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
47360|28|2214|74|West Germany|,47360,28,2214,74,West Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478551;716662,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
33885|24|2100|83|Germany|,33885,24,2100,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478552;716663,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
92116|43|2292|83|Germany|,92116,43,2292,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478553;716664,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
17587|16|2019|21|Belgium|,17587,16,2019,21,Belgium,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478568;716668,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
127943|54|2256|83|Germany|,127943,54,2256,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478573;716673,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
67209|34|1947|72|Finland|,67209,34,1947,72,Finland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478579;716678,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
36515|20|2107|72|Finland|Bronze,36515,20,2107,72,Finland,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478583;716679,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
55223|32|2315|72|Finland|,55223,32,2315,72,Finland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478584;716680,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
57546|36|2065|72|Finland|,57546,36,2065,72,Finland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478588;716682,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
6709|26|1900|167|Poland|,6709,26,1900,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478590;716684,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
6710|28|1900|167|Poland|,6710,28,1900,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478591;716685,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
55224|28|2061|72|Finland|,55224,28,2061,72,Finland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478594;716688,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
9499|34|2134|72|Finland|,9499,34,2134,72,Finland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478599;716690,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
106257|45|2091|72|Finland|,106257,45,2091,72,Finland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478601;716692,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
116559|47|2155|72|Finland|Silver,116559,47,2155,72,Finland,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478609;716697,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
93049|43|2286|201|Swaziland|,93049,43,2286,201,Swaziland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478641;716716,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
124090|50|2298|197|Switzerland|,124090,50,2298,197,Switzerland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478643;716718,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
26706|22|1902|162|Peru|,26706,22,1902,162,Peru,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478645;716720,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
37644|22|2056|83|Germany|,37644,22,2056,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478648;716721,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
3622|36|2090|74|West Germany|,3622,36,2090,74,West Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478649;716722,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
37346|36|2107|80|East Germany|Gold,37346,36,2107,80,East Germany,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478650;716723,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
49778|28|2068|197|Switzerland|,49778,28,2068,197,Switzerland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478653;716724,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
169574|34|2302|135|Mexico|,169574,34,2302,135,Mexico,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478661;716731,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
39080|20|2056|167|Poland|,39080,20,2056,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478662;716732,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
113885|47|2074|198|Suriname|,113885,47,2074,198,Suriname,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478665;716735,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
15764|30|2189|150|Netherlands|,15764,30,2189,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478669;716737,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
116524|47|2362|150|Netherlands|,116524,47,2362,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478670;716738,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
1408|41|2033|150|Netherlands|,1408,41,2033,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478676;716744,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
169575|41|2008|10|Argentina|,169575,41,2008,10,Argentina,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478677;716745,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
15766|14|1974|197|Switzerland|Bronze,15766,14,1974,197,Switzerland,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478679;716747,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
7810|36|2073|170|Puerto Rico|,7810,36,2073,170,Puerto Rico,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;peso_kg_registrado,478684;716752,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
8793|32|2057|226|Venezuela|,8793,32,2057,226,Venezuela,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478689;716757,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
128821|54|2031|167|Poland|,128821,54,2031,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478690;716758,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
10456|28|1986|167|Poland|,10456,28,1986,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478692;716760,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
74729|38|2066|176|South Africa|,74729,38,2066,176,South Africa,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478695;716761,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
39081|10|1997|167|Poland|,39081,10,1997,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;peso_kg_registrado,478699;716768,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
118587|50|1979|177|Russia|Bronze,118587,50,1979,177,Russia,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478703;716772,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
39272|18|1997|175|Romania|,39272,18,1997,175,Romania,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478704;716773,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
78254|26|2066|223|United States|,78254,26,2066,223,United States,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478711;716776,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
169583|34|2054|142|Monaco|,169583,34,2054,142,Monaco,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478718;716781,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
21826|18|1956|73|France|,21826,18,1956,73,France,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478730;716782,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
23188|34|1956|197|Switzerland|,23188,34,1956,197,Switzerland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478733;716785,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
56830|32|2154|15|Austria|,56830,32,2154,15,Austria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478736;716787,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
56860|26|2067|17|Bahamas|,56860,26,2067,17,Bahamas,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478745;716796,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
169585|54|2041|20|Burundi|,169585,54,2041,20,Burundi,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478746;716797,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
32082|28|1987|108|Japan|,32082,28,1987,108,Japan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478747;716798,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
2949|18|1991|72|Finland|,2949,18,1991,72,Finland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,478750;716799,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
121392|50|2003|68|Estonia|,121392,50,2003,68,Estonia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478752;716801,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
67211|8|2097|72|Finland|Silver,67211,8,2097,72,Finland,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478767;716803,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
119104|50|2094|108|Japan|,119104,50,2094,108,Japan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478769;716804,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
26284|24|1902|130|Morocco|,26284,24,1902,130,Morocco,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,altura_cm_registrada;peso_kg_registrado,478771;716806,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
15769|34|2152|150|Netherlands|,15769,34,2152,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478776;716811,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
123521|50|2307|150|Netherlands|,123521,50,2307,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478780;716813,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
10307|38|2134|150|Netherlands|,10307,38,2134,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,478782;716815,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
