id_evento,nombre,deporte,disciplina,genero,categoria_edad,condicion_medalla,modalidad,team_individual,distancia_normalizada,distancia_compuesta,categoria_peso,aparato,numero_participantes,youth,non_medal,modificadores_restantes,redundancia_padre,semantic_key,fuentes
880,"200 metres Team Swimming, Men (Olympic)",,,,adult,medal,team,team,200:m,,,,team,NO,NO,swimming,0,"["""", """", """", ""adult"", ""medal"", [""team""], [""200:m""], [], [], [""swimming""]]",
881,"100 metres Freestyle For Sailors, Men (Olympic)",aquatics,swimming,men,adult,medal,freestyle,,100:m,,,,,NO,NO,for | sailors,0,"[""aquatics"", ""swimming"", ""men"", ""adult"", ""medal"", [""freestyle""], [""100:m""], [], [], [""for"", ""sailors""]]",fuente1
882,"440 yards, Handicap, Men (Olympic (non-medal))",,,,adult,medal,,,440:yd,,,,,NO,NO,handicap,0,"["""", """", """", ""adult"", ""medal"", [], [""440:yd""], [], [], [""handicap""]]",
883,"400 metres Freestyle, Men (Olympic)",aquatics,diving,men,adult,medal,freestyle,,400:m,,,,,NO,NO,,0,"[""aquatics"", ""diving"", ""men"", ""adult"", ""medal"", [""freestyle""], [""400:m""], [], [], []]",fuente1
884,"1,500 metres Freestyle, Men (Olympic)",,,,adult,medal,freestyle,,1500:m,,,,,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""freestyle""], [""1500:m""], [], [], []]",
885,"Olympic Distance, Women (Olympic)",,,,adult,medal,,,,,,,,NO,NO,distance,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""distance""]]",
886,"200 metres Breaststroke, Women (Olympic)",,,,adult,medal,,,200:m,,,,,NO,NO,breaststroke,0,"["""", """", """", ""adult"", ""medal"", [], [""200:m""], [], [], [""breaststroke""]]",
887,"Water Polo, Women (Olympic (non-medal))",,,,adult,medal,,,,,,,,NO,NO,polo | water,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""polo"", ""water""]]",
888,"Water Polo, Women (Olympic (non-medal))",aquatics,water polo,women,adult,medal,,,,,,,,NO,NO,,0,"[""aquatics"", ""water polo"", ""women"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
889,"400 metres Freestyle, Women (Olympic)",,,,adult,medal,freestyle,,400:m,,,,,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""freestyle""], [""400:m""], [], [], []]",
890,"4 × 100 metres Freestyle Relay, Women (Olympic)",aquatics,diving,women,adult,medal,freestyle | relay,,100:m,,,,relay,NO,NO,4 | x,0,"[""aquatics"", ""diving"", ""women"", ""adult"", ""medal"", [""freestyle"", ""relay""], [""100:m""], [], [], [""4"", ""x""]]",fuente1
891,Water Polo (Aquatics),,,,adult,medal,,,,,,,,NO,NO,aquatics | polo | water,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""aquatics"", ""polo"", ""water""]]",
892,"Water Polo, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,polo | water,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""polo"", ""water""]]",
893,Diving (Aquatics),,,,adult,medal,,,,,,,,NO,NO,aquatics | diving,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""aquatics"", ""diving""]]",
894,"Platform, Men (Intercalated)",,,,adult,medal,,,,,,,,NO,NO,intercalated | platform,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""intercalated"", ""platform""]]",
895,"100 metres Freestyle, Men (Intercalated)",athletics,athletics,men,adult,medal,freestyle,,100:m,,,,,NO,NO,intercalated,0,"[""athletics"", ""athletics"", ""men"", ""adult"", ""medal"", [""freestyle""], [""100:m""], [], [], [""intercalated""]]",fuente1
896,"200 metres Breaststroke, Men (Olympic)",,,,adult,medal,,,200:m,,,,,NO,NO,breaststroke,0,"["""", """", """", ""adult"", ""medal"", [], [""200:m""], [], [], [""breaststroke""]]",
897,"1,500 metres Freestyle, Men (Olympic)",,,,adult,medal,freestyle,,1500:m,,,,,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""freestyle""], [""1500:m""], [], [], []]",
898,"100 metres Backstroke, Women (Olympic)",,,,adult,medal,,,100:m,,,,,NO,NO,backstroke,0,"["""", """", """", ""adult"", ""medal"", [], [""100:m""], [], [], [""backstroke""]]",
899,"Individual, Women (Olympic)",modern pentathlon,modern pentathlon,women,adult,medal,individual,individual,,,,,individual,NO,NO,,0,"[""modern pentathlon"", ""modern pentathlon"", ""women"", ""adult"", ""medal"", [""individual""], [], [], [], []]",fuente1
900,"Plunge For Distance, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,distance | for | plunge,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""distance"", ""for"", ""plunge""]]",
901,"880 yards, Handicap, Men (Olympic (non-medal))",,,,adult,medal,,,880:yd,,,,,NO,NO,handicap,0,"["""", """", """", ""adult"", ""medal"", [], [""880:yd""], [], [], [""handicap""]]",
902,"220 yards, Handicap, Men (Olympic (non-medal))",,,,adult,medal,,,220:yd,,,,,NO,NO,handicap,0,"["""", """", """", ""adult"", ""medal"", [], [""220:yd""], [], [], [""handicap""]]",
903,"1 mile, Handicap, Men (Olympic (non-medal))",,,,adult,medal,,,1:mile,,,,,NO,NO,handicap,0,"["""", """", """", ""adult"", ""medal"", [], [""1:mile""], [], [], [""handicap""]]",
904,"880 yards, Handicap, Men (Olympic (non-medal))",,,,adult,medal,,,880:yd,,,,,NO,NO,handicap,0,"["""", """", """", ""adult"", ""medal"", [], [""880:yd""], [], [], [""handicap""]]",
905,"100 yards, Handicap, Men (Olympic (non-medal))",,,,adult,medal,,,100:yd,,,,,NO,NO,handicap,0,"["""", """", """", ""adult"", ""medal"", [], [""100:yd""], [], [], [""handicap""]]",
906,"Beach Volleyball, Men (Olympic)",volleyball,beach volleyball,men,adult,medal,,,,,,,,NO,NO,,0,"[""volleyball"", ""beach volleyball"", ""men"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
907,"Beach Volleyball, Women (Olympic)",volleyball,beach volleyball,women,adult,medal,,,,,,,,NO,NO,,0,"[""volleyball"", ""beach volleyball"", ""women"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
908,"Volleyball, Women (Olympic)",volleyball,volleyball,women,adult,medal,,,,,,,,NO,NO,,0,"[""volleyball"", ""volleyball"", ""women"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
909,"Volleyball, Men (Olympic)",volleyball,volleyball,men,adult,medal,,,,,,,,NO,NO,,0,"[""volleyball"", ""volleyball"", ""men"", ""adult"", ""medal"", [], [], [], [], []]",fuente1
910,"100 metres Backstroke, Men (Olympic)",,,,adult,medal,,,100:m,,,,,NO,NO,backstroke,0,"["""", """", """", ""adult"", ""medal"", [], [""100:m""], [], [], [""backstroke""]]",
911,"200 metres Breaststroke, Men (Olympic)",,,,adult,medal,,,200:m,,,,,NO,NO,breaststroke,0,"["""", """", """", ""adult"", ""medal"", [], [""200:m""], [], [], [""breaststroke""]]",
912,"200 metres Backstroke, Men (Olympic)",,,,adult,medal,,,200:m,,,,,NO,NO,backstroke,0,"["""", """", """", ""adult"", ""medal"", [], [""200:m""], [], [], [""backstroke""]]",
913,"200 metres Obstacle Course, Men (Olympic)",,,,adult,medal,,,200:m,,,,,NO,NO,course | obstacle,0,"["""", """", """", ""adult"", ""medal"", [], [""200:m""], [], [], [""course"", ""obstacle""]]",
914,Water Polo (Aquatics),,,,adult,medal,,,,,,,,NO,NO,aquatics | polo | water,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""aquatics"", ""polo"", ""water""]]",
915,"Water Polo, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,polo | water,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""polo"", ""water""]]",
916,Football (Football),,,,adult,medal,,,,,,,,NO,NO,football | football,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""football"", ""football""]]",
917,"Football, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,football,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""football""]]",
918,"Bantamweight, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,bantamweight,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""bantamweight""]]",
919,"Middle-Heavyweight, Men (Olympic)",weightlifting,weightlifting,men,adult,medal,heavyweight,,,,,,,NO,NO,middle,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [""heavyweight""], [], [], [], [""middle""]]",fuente1
920,"Lightweight, Men (Olympic)",,,,adult,medal,lightweight,,,,,,,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""lightweight""], [], [], [], []]",
921,"Middleweight, Men (Olympic)",,,,adult,medal,middleweight,,,,,,,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""middleweight""], [], [], [], []]",
922,"Light-Heavyweight, Men (Olympic)",weightlifting,weightlifting,men,adult,medal,heavyweight,,,,,,,NO,NO,light,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [""heavyweight""], [], [], [], [""light""]]",fuente1
923,"Heavyweight II, Men (Olympic)",weightlifting,weightlifting,men,adult,medal,heavyweight,,,,,,,NO,NO,ii,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [""heavyweight""], [], [], [], [""ii""]]",fuente1
924,"Heavyweight I, Men (Olympic)",weightlifting,weightlifting,men,adult,medal,heavyweight,,,,,,,NO,NO,i,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [""heavyweight""], [], [], [], [""i""]]",fuente1
925,"Heavyweight, Men (Olympic)",weightlifting,weightlifting,men,adult,medal,heavyweight,,,,,,,NO,NO,,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [""heavyweight""], [], [], [], []]",fuente1
926,"Super-Heavyweight, Men (Olympic)",weightlifting,weightlifting,men,adult,medal,heavyweight,,,,,,,NO,NO,super,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [""heavyweight""], [], [], [], [""super""]]",fuente1
927,"Long Jump, Women (Olympic)",athletics,athletics,women,adult,medal,,,,,,,,NO,NO,jump | long,0,"[""athletics"", ""athletics"", ""women"", ""adult"", ""medal"", [], [], [], [], [""jump"", ""long""]]",fuente1
928,"4 × 100 metres Relay, Women (Olympic)",athletics,athletics,women,adult,medal,relay,,100:m,,,,relay,NO,NO,4 | x,0,"[""athletics"", ""athletics"", ""women"", ""adult"", ""medal"", [""relay""], [""100:m""], [], [], [""4"", ""x""]]",fuente1
929,"Flyweight, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,flyweight,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""flyweight""]]",
930,Wrestling,,,,adult,medal,,,,,,,,NO,NO,wrestling,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""wrestling""]]",
931,"Light-Heavyweight, Freestyle, Men (Olympic)",weightlifting,weightlifting,men,adult,medal,freestyle | heavyweight,,,,,,,NO,NO,light,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [""freestyle"", ""heavyweight""], [], [], [], [""light""]]",fuente1
932,"Unlimited, One Hand, Men (Olympic)",weightlifting,weightlifting,men,adult,medal,,,,,,,,NO,NO,hand | one | unlimited,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [], [], [], [], [""hand"", ""one"", ""unlimited""]]",fuente1
933,"Rope Climbing, Men ()",gymnastics,artistic gymnastics,men,adult,medal,,,,,,,,NO,NO,climbing | rope,0,"[""gymnastics"", ""artistic gymnastics"", ""men"", ""adult"", ""medal"", [], [], [], [], [""climbing"", ""rope""]]",fuente1
934,"Light-Heavyweight, Freestyle, Men (Olympic)",wrestling,wrestling freestyle,men,adult,medal,freestyle | heavyweight,,,,,,,NO,NO,light,0,"[""wrestling"", ""wrestling freestyle"", ""men"", ""adult"", ""medal"", [""freestyle"", ""heavyweight""], [], [], [], [""light""]]",fuente1
935,"Lightweight, Freestyle, Men (Olympic)",,,,adult,medal,freestyle | lightweight,,,,,,,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""freestyle"", ""lightweight""], [], [], [], []]",
936,"20 kilometres Race Walk, Women (Olympic)",,,,adult,medal,,,20:km,,,,,NO,NO,race | walk,0,"["""", """", """", ""adult"", ""medal"", [], [""20:km""], [], [], [""race"", ""walk""]]",
937,"Featherweight, Greco-Roman, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,featherweight | greco | roman,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""featherweight"", ""greco"", ""roman""]]",
938,Athletics,,,,adult,medal,,,,,,,,NO,NO,athletics,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""athletics""]]",
939,"4 × 100 metres Relay, Men (Olympic)",,,,adult,medal,relay,,100:m,,,,relay,NO,NO,4 | x,0,"["""", """", """", ""adult"", ""medal"", [""relay""], [""100:m""], [], [], [""4"", ""x""]]",
940,"Unlimited, Two Hands, Men (Olympic)",weightlifting,weightlifting,men,adult,medal,,,,,,,,NO,NO,hands | two | unlimited,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [], [], [], [], [""hands"", ""two"", ""unlimited""]]",fuente1
941,"All-Around Dumbbell Contest, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,all | around | contest | dumbbell,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""all"", ""around"", ""contest"", ""dumbbell""]]",
942,"Featherweight, Freestyle, Men (Olympic)",,,,adult,medal,freestyle,,,,,,,NO,NO,featherweight,0,"["""", """", """", ""adult"", ""medal"", [""freestyle""], [], [], [], [""featherweight""]]",
943,"Light-Flyweight, Freestyle, Men (Olympic)",wrestling,wrestling freestyle,men,adult,medal,freestyle,,,,,,,NO,NO,flyweight | light,0,"[""wrestling"", ""wrestling freestyle"", ""men"", ""adult"", ""medal"", [""freestyle""], [], [], [], [""flyweight"", ""light""]]",fuente1
944,"Bantamweight, Freestyle, Men (Olympic)",,,,adult,medal,freestyle,,,,,,,NO,NO,bantamweight,0,"["""", """", """", ""adult"", ""medal"", [""freestyle""], [], [], [], [""bantamweight""]]",
945,"Flyweight, Freestyle, Men (Olympic)",wrestling,wrestling freestyle,men,adult,medal,freestyle,,,,,,,NO,NO,flyweight,0,"[""wrestling"", ""wrestling freestyle"", ""men"", ""adult"", ""medal"", [""freestyle""], [], [], [], [""flyweight""]]",fuente1
946,"Middleweight, Freestyle, Men (Olympic)",,,,adult,medal,freestyle | middleweight,,,,,,,NO,NO,,0,"["""", """", """", ""adult"", ""medal"", [""freestyle"", ""middleweight""], [], [], [], []]",
947,"Bantamweight, Greco-Roman, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,bantamweight | greco | roman,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""bantamweight"", ""greco"", ""roman""]]",
948,"Heavyweight, Freestyle, Men (Olympic)",wrestling,wrestling freestyle,men,adult,medal,freestyle | heavyweight,,,,,,,NO,NO,,0,"[""wrestling"", ""wrestling freestyle"", ""men"", ""adult"", ""medal"", [""freestyle"", ""heavyweight""], [], [], [], []]",fuente1
949,"Middleweight, Greco-Roman, Men (Olympic)",wrestling,wrestling greco roman,men,adult,medal,middleweight,,,,,,,NO,NO,,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [""middleweight""], [], [], [], []]",fuente1
950,"Super-Heavyweight, Greco-Roman, Men (Olympic)",wrestling,wrestling greco roman,men,adult,medal,heavyweight,,,,,,,NO,NO,super,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [""heavyweight""], [], [], [], [""super""]]",fuente1
951,"Super-Heavyweight, Freestyle, Men (Olympic)",wrestling,wrestling freestyle,men,adult,medal,freestyle | heavyweight,,,,,,,NO,NO,super,0,"[""wrestling"", ""wrestling freestyle"", ""men"", ""adult"", ""medal"", [""freestyle"", ""heavyweight""], [], [], [], [""super""]]",fuente1
952,"Heavyweight, Greco-Roman, Men (Olympic)",wrestling,wrestling greco roman,men,adult,medal,heavyweight,,,,,,,NO,NO,,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [""heavyweight""], [], [], [], []]",fuente1
953,"Light-Heavyweight, Greco-Roman, Men (Olympic)",wrestling,wrestling greco roman,men,adult,medal,heavyweight,,,,,,,NO,NO,light,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [""heavyweight""], [], [], [], [""light""]]",fuente1
954,"Flyweight, Greco-Roman, Men (Olympic)",wrestling,wrestling greco roman,men,adult,medal,,,,,,,,NO,NO,flyweight,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [], [], [], [], [""flyweight""]]",fuente1
955,"Middleweight B, Greco-Roman, Men (Olympic)",wrestling,wrestling greco roman,men,adult,medal,middleweight,,,,,,,NO,NO,b,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [""middleweight""], [], [], [], [""b""]]",fuente1
956,"Middleweight A, Greco-Roman, Men (Olympic)",wrestling,wrestling greco roman,men,adult,medal,middleweight,,,,,,,NO,NO,a,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [""middleweight""], [], [], [], [""a""]]",fuente1
957,"Light-Flyweight, Greco-Roman, Men (Olympic)",wrestling,wrestling greco roman,men,adult,medal,,,,,,,,NO,NO,flyweight | light,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [], [], [], [], [""flyweight"", ""light""]]",fuente1
958,"Unlimited, One Hand, Men (Intercalated)",weightlifting,weightlifting,men,adult,medal,,,,,,,,NO,NO,hand | intercalated | one | unlimited,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [], [], [], [], [""hand"", ""intercalated"", ""one"", ""unlimited""]]",fuente1
959,"Unlimited, Two Hands, Men (Intercalated)",weightlifting,weightlifting,men,adult,medal,,,,,,,,NO,NO,hands | intercalated | two | unlimited,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [], [], [], [], [""hands"", ""intercalated"", ""two"", ""unlimited""]]",fuente1
960,"Heavyweight, Greco-Roman, Men (Intercalated)",,,,adult,medal,heavyweight,,,,,,,NO,NO,greco | intercalated | roman,0,"["""", """", """", ""adult"", ""medal"", [""heavyweight""], [], [], [], [""greco"", ""intercalated"", ""roman""]]",
961,"High Jump, Men (Intercalated)",weightlifting,weightlifting,men,adult,medal,,,,,,,,NO,NO,high | intercalated | jump,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [], [], [], [], [""high"", ""intercalated"", ""jump""]]",fuente1
962,"Standing High Jump, Men (Intercalated)",weightlifting,weightlifting,men,adult,medal,,,,,,,,NO,NO,high | intercalated | jump | standing,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [], [], [], [], [""high"", ""intercalated"", ""jump"", ""standing""]]",fuente1
963,"Pole Vault, Men (Intercalated)",,,,adult,medal,,,,,,,,NO,NO,intercalated | pole | vault,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""intercalated"", ""pole"", ""vault""]]",
964,"Long Jump, Men (Intercalated)",weightlifting,weightlifting,men,adult,medal,,,,,,,,NO,NO,intercalated | jump | long,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [], [], [], [], [""intercalated"", ""jump"", ""long""]]",fuente1
965,"Standing Long Jump, Men (Intercalated)",weightlifting,weightlifting,men,adult,medal,,,,,,,,NO,NO,intercalated | jump | long | standing,0,"[""weightlifting"", ""weightlifting"", ""men"", ""adult"", ""medal"", [], [], [], [], [""intercalated"", ""jump"", ""long"", ""standing""]]",fuente1
966,"Triple Jump, Men (Intercalated)",,,,adult,medal,,,,,,,,NO,NO,intercalated | jump | triple,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""intercalated"", ""jump"", ""triple""]]",
967,"Lightweight, Greco-Roman, Men (Intercalated)",wrestling,wrestling greco roman,men,adult,medal,lightweight,,,,,,,NO,NO,intercalated,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [""lightweight""], [], [], [], [""intercalated""]]",fuente1
968,"Heavyweight, Greco-Roman, Men (Intercalated)",wrestling,wrestling greco roman,men,adult,medal,heavyweight,,,,,,,NO,NO,intercalated,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [""heavyweight""], [], [], [], [""intercalated""]]",fuente1
969,"All-Around, Greco-Roman, Men (Intercalated)",,,,adult,medal,,,,,,,,NO,NO,all | around | greco | intercalated | roman,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""all"", ""around"", ""greco"", ""intercalated"", ""roman""]]",
970,"Middleweight, Greco-Roman, Men (Intercalated)",wrestling,wrestling greco roman,men,adult,medal,middleweight,,,,,,,NO,NO,intercalated,0,"[""wrestling"", ""wrestling greco roman"", ""men"", ""adult"", ""medal"", [""middleweight""], [], [], [], [""intercalated""]]",fuente1
971,"Unlimited Class, Greco-Roman, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,class | greco | roman | unlimited,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""class"", ""greco"", ""roman"", ""unlimited""]]",
972,Glíma,,,,adult,medal,,,,,,,,NO,NO,glima,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""glima""]]",
973,"Glíma, Men (Olympic (non-medal))",,,,adult,medal,,,,,,,,NO,NO,glima,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""glima""]]",
974,"Glíma, Men (Olympic (non-medal))",,,,adult,medal,,,,,,,,NO,NO,glima,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""glima""]]",
