clasificacion,componente_evento,clave_logica_post,filas,eventos_originales,evento_canonico,cantidad_eventos_originales,extras_inducidos_por_alias,campos_conflictivos,ids_participacion,id_atleta,id_edicion,id_noc,equipo,medalla
ALIAS_INDUCED_MERGEABLE,EV500040,112286|47|150|10|Argentina|Bronze,3,150;1900,150,2,1,,244988;500398;734163,112286,47,10,Argentina,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,112286|50|150|10|Argentina|,2,150;1900,150,2,1,,244989;500399,112286,50,10,Argentina,
ALIAS_INDUCED_MERGEABLE,EV500040,112287|47|150|10|Argentina|Bronze,2,150;1900,150,2,1,,244990;502378,112287,47,10,Argentina,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,112290|47|150|10|Argentina|Bronze,2,150;1900,150,2,1,,244994;420334,112290,47,10,Argentina,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,112290|50|150|10|Argentina|,2,150;1900,150,2,1,,244995;420335,112290,50,10,Argentina,
ALIAS_INDUCED_MERGEABLE,EV500040,112291|47|150|10|Argentina|Bronze,2,150;1900,150,2,1,,244996;498998,112291,47,10,Argentina,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,112292|47|150|14|Australia|,2,150;1900,150,2,1,,244997;466709,112292,47,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112292|50|150|14|Australia|,2,150;1900,150,2,1,,244998;466710,112292,50,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112292|54|150|14|Australia|,2,150;1900,150,2,1,,244999;466711,112292,54,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112293|47|150|14|Australia|,2,150;1900,150,2,1,,245001;477611,112293,47,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112293|50|150|14|Australia|,2,150;1900,150,2,1,,245002;477612,112293,50,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112294|47|150|14|Australia|,3,150;1900,150,2,1,,245003;322928;590256,112294,47,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112294|50|150|14|Australia|,2,150;1900,150,2,1,,245004;322929,112294,50,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112295|47|150|14|Australia|,2,150;1900,150,2,1,,245005;410715,112295,47,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112295|50|150|14|Australia|,2,150;1900,150,2,1,,245006;410716,112295,50,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112295|54|150|14|Australia|,2,150;1900,150,2,1,,245007;410717,112295,54,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112296|47|150|14|Australia|,3,150;1900,150,2,1,,245009;569974;790191,112296,47,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112296|50|150|14|Australia|,2,150;1900,150,2,1,,245010;569975,112296,50,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112297|47|150|14|Australia|,3,150;1900,150,2,1,,245011;505322;738114,112297,47,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,112306|47|150|53|Croatia|,3,150;1900,150,2,1,,245023;548363;772481,112306,47,53,Croatia,
ALIAS_INDUCED_MERGEABLE,EV500040,112312|47|150|53|Croatia|,3,150;1900,150,2,1,,245030;437119;682376,112312,47,53,Croatia,
ALIAS_INDUCED_MERGEABLE,EV500040,112317|47|150|67|Spain|Silver,2,150;1900,150,2,1,,245037;512764,112317,47,67,Spain,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,112317|54|150|67|Spain|Bronze,2,150;1900,150,2,1,,245038;512765,112317,54,67,Spain,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,112319|47|150|83|Germany|,3,150;1900,150,2,1,,245041;480923;718429,112319,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112320|47|150|83|Germany|,2,150;1900,150,2,1,,245042;420187,112320,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112321|47|150|83|Germany|,3,150;1900,150,2,1,,245043;391743;646645,112321,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112322|47|150|83|Germany|,3,150;1900,150,2,1,,245044;396907;650721,112322,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112323|47|150|83|Germany|,3,150;1900,150,2,1,,245045;413047;663511,112323,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112324|47|150|83|Germany|,3,150;1900,150,2,1,,245046;510685;742482,112324,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112325|47|150|83|Germany|,3,150;1900,150,2,1,,245047;521637;751104,112325,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112326|47|150|83|Germany|,3,150;1900,150,2,1,,245048;570627;790734,112326,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112327|47|150|83|Germany|,3,150;1900,150,2,1,,245049;482856;719994,112327,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112328|47|150|83|Germany|,3,150;1900,150,2,1,,245050;375574;633549,112328,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112329|47|150|83|Germany|,3,150;1900,150,2,1,,245051;384429;640762,112329,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112330|47|150|83|Germany|,3,150;1900,150,2,1,,245052;577907;796543,112330,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,112331|47|150|85|Greece|,3,150;1900,150,2,1,,245053;335303;600305,112331,47,85,Greece,
ALIAS_INDUCED_MERGEABLE,EV500040,112332|47|150|85|Greece|,3,150;1900,150,2,1,,245054;557447;780056,112332,47,85,Greece,
ALIAS_INDUCED_MERGEABLE,EV500040,112333|47|150|85|Greece|,3,150;1900,150,2,1,,245055;388264;643739,112333,47,85,Greece,
ALIAS_INDUCED_MERGEABLE,EV500040,112334|47|150|85|Greece|,3,150;1900,150,2,1,,245056;500533;734284,112334,47,85,Greece,
ALIAS_INDUCED_MERGEABLE,EV500040,112335|47|150|85|Greece|,3,150;1900,150,2,1,,245057;521159;750722,112335,47,85,Greece,
ALIAS_INDUCED_MERGEABLE,EV500040,112349|47|150|126|Lithuania|,3,150;1900,150,2,1,,245074;428523;675836,112349,47,126,Lithuania,
ALIAS_INDUCED_MERGEABLE,EV500040,112349|50|150|126|Lithuania|,2,150;1900,150,2,1,,245075;428524,112349,50,126,Lithuania,
ALIAS_INDUCED_MERGEABLE,EV500040,112351|47|150|126|Lithuania|,3,150;1900,150,2,1,,245078;414410;664580,112351,47,126,Lithuania,
ALIAS_INDUCED_MERGEABLE,EV500040,112351|50|150|126|Lithuania|,2,150;1900,150,2,1,,245079;414411,112351,50,126,Lithuania,
ALIAS_INDUCED_MERGEABLE,EV500040,112352|47|150|126|Lithuania|,3,150;1900,150,2,1,,245080;451295;693942,112352,47,126,Lithuania,
ALIAS_INDUCED_MERGEABLE,EV500040,112366|47|150|223|United States|Gold,3,150;1900,150,2,1,,245099;338952;603180,112366,47,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,112366|50|150|223|United States|Gold,2,150;1900,150,2,1,,245100;338953,112366,50,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,112367|47|150|223|United States|Gold,3,150;1900,150,2,1,,245101;407075;658734,112367,47,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,112368|47|150|223|United States|Gold,2,150;1900,150,2,1,,245102;334518,112368,47,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,112369|47|150|223|United States|Gold,2,150;1900,150,2,1,,245103;490584,112369,47,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,112369|50|150|223|United States|Gold,2,150;1900,150,2,1,,245104;490585,112369,50,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,112370|47|150|223|United States|Gold,3,150;1900,150,2,1,,245105;567882;788416,112370,47,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,112370|50|150|223|United States|Gold,2,150;1900,150,2,1,,245106;567883,112370,50,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,112371|47|150|223|United States|Gold,3,150;1900,150,2,1,,245107;500499;734252,112371,47,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,112372|47|150|223|United States|Gold,3,150;1900,150,2,1,,245108;505285;738086,112372,47,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500064,112373|47|303|10|Argentina|Gold,2,1902;303,303,2,1,,245109;633160,112373,47,10,Argentina,Gold
ALIAS_INDUCED_MERGEABLE,EV500064,112375|47|303|10|Argentina|Gold,2,1902;303,303,2,1,,245111;340107,112375,47,10,Argentina,Gold
ALIAS_INDUCED_MERGEABLE,EV500064,112376|47|303|10|Argentina|Gold,2,1902;303,303,2,1,,245112;742757,112376,47,10,Argentina,Gold
ALIAS_INDUCED_MERGEABLE,EV500064,112377|47|303|14|Australia|,3,1902;303,303,2,1,,245113;425675;673592,112377,47,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500064,112378|47|303|14|Australia|,3,1902;303,303,2,1,,245114;550648;774380,112378,47,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500064,112379|47|303|14|Australia|,2,1902;303,303,2,1,,245115;527714,112379,47,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500064,112380|47|303|21|Belgium|,3,1902;303,303,2,1,,245116;398738;652200,112380,47,21,Belgium,
ALIAS_INDUCED_MERGEABLE,EV500064,112381|47|303|21|Belgium|,3,1902;303,303,2,1,,245117;454508;696542,112381,47,21,Belgium,
ALIAS_INDUCED_MERGEABLE,EV500064,112382|47|303|21|Belgium|,3,1902;303,303,2,1,,245118;349951;612415,112382,47,21,Belgium,
ALIAS_INDUCED_MERGEABLE,EV500064,112383|47|303|21|Belgium|,3,1902;303,303,2,1,,245119;472611;711688,112383,47,21,Belgium,
ALIAS_INDUCED_MERGEABLE,EV500064,112384|47|303|21|Belgium|,3,1902;303,303,2,1,,245120;482419;719668,112384,47,21,Belgium,
ALIAS_INDUCED_MERGEABLE,EV500064,112396|47|303|45|Cameroon|,2,1902;303,303,2,1,,245133;532198,112396,47,45,Cameroon,
ALIAS_INDUCED_MERGEABLE,EV500064,112397|47|303|45|Cameroon|,2,1902;303,303,2,1,,245134;326041,112397,47,45,Cameroon,
ALIAS_INDUCED_MERGEABLE,EV500064,112398|47|303|45|Cameroon|,2,1902;303,303,2,1,,245135;479714,112398,47,45,Cameroon,
ALIAS_INDUCED_MERGEABLE,EV500064,112403|47|303|93|Honduras|,2,1902;303,303,2,1,,245140;371414,112403,47,93,Honduras,
ALIAS_INDUCED_MERGEABLE,EV500064,112404|47|303|104|Italy|,3,1902;303,303,2,1,,245141;471723;710942,112404,47,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500064,112405|47|303|104|Italy|,3,1902;303,303,2,1,,245142;509310;741349,112405,47,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500064,112406|47|303|104|Italy|,3,1902;303,303,2,1,,245143;362280;622757,112406,47,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500064,112407|47|303|104|Italy|,3,1902;303,303,2,1,,245144;352171;614241,112407,47,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500064,112408|47|303|104|Italy|,3,1902;303,303,2,1,,245145;342791;606391,112408,47,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500064,112409|47|303|108|Japan|,3,1902;303,303,2,1,,245146;406795;658516,112409,47,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500064,112410|47|303|108|Japan|,3,1902;303,303,2,1,,245147;573017;792702,112410,47,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500064,112410|50|303|108|Japan|,2,1902;303,303,2,1,,245148;573018,112410,50,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500064,112411|47|303|108|Japan|,3,1902;303,303,2,1,,245150;572053;791931,112411,47,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500064,112414|47|303|150|Netherlands|,3,1902;303,303,2,1,,245153;495838;730482,112414,47,150,Netherlands,
ALIAS_INDUCED_MERGEABLE,EV500064,112415|47|303|150|Netherlands|,3,1902;303,303,2,1,,245154;325761;592550,112415,47,150,Netherlands,
ALIAS_INDUCED_MERGEABLE,EV500064,112416|47|303|153|Nigeria|Silver,3,1902;303,303,2,1,,245155;413408;663784,112416,47,153,Nigeria,Silver
ALIAS_INDUCED_MERGEABLE,EV500064,112417|47|303|153|Nigeria|Silver,2,1902;303,303,2,1,,245156;314244,112417,47,153,Nigeria,Silver
ALIAS_INDUCED_MERGEABLE,EV500064,112418|47|303|157|New Zealand|,3,1902;303,303,2,1,,245157;370949;629856,112418,47,157,New Zealand,
ALIAS_INDUCED_MERGEABLE,EV500064,112419|47|303|157|New Zealand|,2,1902;303,303,2,1,,245158;366434,112419,47,157,New Zealand,
ALIAS_INDUCED_MERGEABLE,EV500064,112420|47|303|157|New Zealand|,2,1902;303,303,2,1,,245159;464788,112420,47,157,New Zealand,
ALIAS_INDUCED_MERGEABLE,EV500064,112422|47|303|223|United States|,2,1902;303,303,2,1,,245161;461411,112422,47,223,United States,
ALIAS_INDUCED_MERGEABLE,EV500064,112423|47|303|223|United States|,2,1902;303,303,2,1,,245162;357734,112423,47,223,United States,
ALIAS_INDUCED_MERGEABLE,EV500081,112424|47|468|10|Argentina|,3,1954;468,468,2,1,,245163;483048;720108,112424,47,10,Argentina,
ALIAS_INDUCED_MERGEABLE,EV500081,112428|47|468|38|Canada|,3,1954;468,468,2,1,,245173;441884;686197,112428,47,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500081,112428|50|468|38|Canada|Bronze,2,1954;468,468,2,1,,245174;441885,112428,50,38,Canada,Bronze
ALIAS_INDUCED_MERGEABLE,EV500081,112429|47|468|38|Canada|,3,1954;468,468,2,1,,245175;385106;641226,112429,47,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500081,112429|50|468|38|Canada|Bronze,2,1954;468,468,2,1,,245176;385107,112429,50,38,Canada,Bronze
ALIAS_INDUCED_MERGEABLE,EV500081,112430|47|468|38|Canada|,3,1954;468,468,2,1,,245177;563122;784514,112430,47,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500081,112432|47|468|83|Germany|Bronze,3,1954;468,468,2,1,,245180;493779;728808,112432,47,83,Germany,Bronze
ALIAS_INDUCED_MERGEABLE,EV500081,112432|54|468|83|Germany|Gold,2,1954;468,468,2,1,,245181;493780,112432,54,83,Germany,Gold
ALIAS_INDUCED_MERGEABLE,EV500081,112433|47|468|108|Japan|,3,1954;468,468,2,1,,245182;553967;777094,112433,47,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500081,112434|47|468|153|Nigeria|,3,1954;468,468,2,1,,245183;369354;628545,112434,47,153,Nigeria,
ALIAS_INDUCED_MERGEABLE,EV500081,112435|47|468|155|Norway|,2,1954;468,468,2,1,,245184;451454,112435,47,155,Norway,
ALIAS_INDUCED_MERGEABLE,EV500081,112436|47|468|157|New Zealand|,3,1954;468,468,2,1,,245185;403676;656099,112436,47,157,New Zealand,
ALIAS_INDUCED_MERGEABLE,EV500081,112437|47|468|200|Sweden|,2,1954;468,468,2,1,,245187;317845,112437,47,200,Sweden,
ALIAS_INDUCED_MERGEABLE,EV500081,112438|47|468|223|United States|Gold,2,1954;468,468,2,1,,245188;347629,112438,47,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500081,112438|50|468|223|United States|Gold,2,1954;468,468,2,1,,245189;347630,112438,50,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500043,112439|47|154|200|Sweden|,2,154;1935,154,2,1,,245190;549707,112439,47,200,Sweden,
ALIAS_INDUCED_MERGEABLE,EV500043,112441|47|154|175|Romania|,2,154;1935,154,2,1,,245192;316131,112441,47,175,Romania,
ALIAS_INDUCED_MERGEABLE,EV500043,112445|47|154|109|Kazakhstan|,3,154;1935,154,2,1,,245197;411541;662283,112445,47,109,Kazakhstan,
ALIAS_INDUCED_MERGEABLE,EV500043,112446|47|154|94|Hungary|,3,154;1935,154,2,1,,245198;402758;655377,112446,47,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500043,112450|47|154|83|Germany|,3,154;1935,154,2,1,,245202;535606;762281,112450,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500043,112451|47|154|83|Germany|,2,154;1935,154,2,1,,245203;477321,112451,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500043,112454|47|154|7|Angola|,3,154;1935,154,2,1,,245206;341650;605406,112454,47,7,Angola,
ALIAS_INDUCED_MERGEABLE,EV500096,112464|47|583|58|Denmark|,3,1987;583,583,2,1,,245216;332862;598204,112464,47,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112465|47|583|58|Denmark|,3,1987;583,583,2,1,,245217;533376;760504,112465,47,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112465|50|583|58|Denmark|,2,1987;583,583,2,1,,245218;533377,112465,50,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112467|47|583|58|Denmark|,3,1987;583,583,2,1,,245220;398067;651642,112467,47,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112467|50|583|58|Denmark|,2,1987;583,583,2,1,,245221;398068,112467,50,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112467|54|583|58|Denmark|Gold,2,1987;583,583,2,1,,245222;398069,112467,54,58,Denmark,Gold
ALIAS_INDUCED_MERGEABLE,EV500096,112469|47|583|58|Denmark|,3,1987;583,583,2,1,,245226;332353;597790,112469,47,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112469|50|583|58|Denmark|,2,1987;583,583,2,1,,245227;332354,112469,50,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112471|47|583|58|Denmark|,3,1987;583,583,2,1,,245229;349359;611924,112471,47,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112472|47|583|58|Denmark|,3,1987;583,583,2,1,,245230;401986;654700,112472,47,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112473|47|583|58|Denmark|,3,1987;583,583,2,1,,245231;409241;660473,112473,47,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112474|47|583|58|Denmark|,3,1987;583,583,2,1,,245232;447023;690420,112474,47,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112474|50|583|58|Denmark|,2,1987;583,583,2,1,,245233;447024,112474,50,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112477|47|583|58|Denmark|,3,1987;583,583,2,1,,245238;478428;716547,112477,47,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112477|50|583|58|Denmark|,2,1987;583,583,2,1,,245239;478429,112477,50,58,Denmark,
ALIAS_INDUCED_MERGEABLE,EV500096,112479|47|583|167|Poland|,3,1987;583,583,2,1,,245241;547734;771956,112479,47,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112481|47|583|167|Poland|,3,1987;583,583,2,1,,245243;418995;668297,112481,47,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112484|47|583|167|Poland|,3,1987;583,583,2,1,,245246;412492;663050,112484,47,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112484|54|583|167|Poland|,2,1987;583,583,2,1,,245247;412493,112484,54,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112486|47|583|167|Poland|,2,1987;583,583,2,1,,245250;787609,112486,47,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112487|47|583|167|Poland|,3,1987;583,583,2,1,,245251;329709;595736,112487,47,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112487|54|583|167|Poland|,2,1987;583,583,2,1,,245252;329710,112487,54,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112489|47|583|167|Poland|,3,1987;583,583,2,1,,245255;446522;689969,112489,47,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112489|54|583|167|Poland|,2,1987;583,583,2,1,,245256;446523,112489,54,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112490|47|583|167|Poland|,3,1987;583,583,2,1,,245257;446524;689971,112490,47,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112491|47|583|167|Poland|,3,1987;583,583,2,1,,245258;419029;668317,112491,47,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112491|54|583|167|Poland|,2,1987;583,583,2,1,,245259;419030,112491,54,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500096,112497|47|583|73|France|Gold,2,1987;583,583,2,1,,245269;308439,112497,47,73,France,Gold
ALIAS_INDUCED_MERGEABLE,EV500096,112497|50|583|73|France|Gold,2,1987;583,583,2,1,,245270;308440,112497,50,73,France,Gold
ALIAS_INDUCED_MERGEABLE,EV500096,112497|54|583|73|France|Silver,2,1987;583,583,2,1,,245271;308441,112497,54,73,France,Silver
ALIAS_INDUCED_MERGEABLE,EV500096,112501|47|583|53|Croatia|,3,1987;583,583,2,1,,245277;368363;627787,112501,47,53,Croatia,
ALIAS_INDUCED_MERGEABLE,EV500096,112501|50|583|53|Croatia|Bronze,2,1987;583,583,2,1,,245278;368364,112501,50,53,Croatia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500096,112501|54|583|53|Croatia|,2,1987;583,583,2,1,,245279;368365,112501,54,53,Croatia,
ALIAS_INDUCED_MERGEABLE,EV500096,112505|47|583|53|Croatia|,3,1987;583,583,2,1,,245284;406614;658354,112505,47,53,Croatia,
ALIAS_INDUCED_MERGEABLE,EV500096,112505|50|583|53|Croatia|Bronze,2,1987;583,583,2,1,,245285;406615,112505,50,53,Croatia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500096,112505|54|583|53|Croatia|,2,1987;583,583,2,1,,245286;406616,112505,54,53,Croatia,
ALIAS_INDUCED_MERGEABLE,EV500096,112506|47|583|101|Iceland|Silver,3,1987;583,583,2,1,,245287;413230;663642,112506,47,101,Iceland,Silver
ALIAS_INDUCED_MERGEABLE,EV500096,112506|50|583|101|Iceland|,2,1987;583,583,2,1,,245288;413231,112506,50,101,Iceland,
ALIAS_INDUCED_MERGEABLE,EV500096,112507|47|583|101|Iceland|Silver,3,1987;583,583,2,1,,245289;385436;641445,112507,47,101,Iceland,Silver
ALIAS_INDUCED_MERGEABLE,EV500096,112508|47|583|101|Iceland|Silver,3,1987;583,583,2,1,,245290;410710;661670,112508,47,101,Iceland,Silver
ALIAS_INDUCED_MERGEABLE,EV500096,112508|50|583|101|Iceland|,2,1987;583,583,2,1,,245291;410711,112508,50,101,Iceland,
ALIAS_INDUCED_MERGEABLE,EV500096,112510|47|583|101|Iceland|Silver,3,1987;583,583,2,1,,245293;494116;729078,112510,47,101,Iceland,Silver
ALIAS_INDUCED_MERGEABLE,EV500096,112510|50|583|101|Iceland|,2,1987;583,583,2,1,,245294;494117,112510,50,101,Iceland,
ALIAS_INDUCED_MERGEABLE,EV500096,112516|47|583|83|Germany|,3,1987;583,583,2,1,,245303;387987;643532,112516,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500096,112517|47|583|83|Germany|,3,1987;583,583,2,1,,245304;428792;676051,112517,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500096,112518|47|583|83|Germany|,3,1987;583,583,2,1,,245305;510256;742126,112518,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500096,112519|47|583|83|Germany|,3,1987;583,583,2,1,,245306;330644;596475,112519,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500096,112521|47|583|83|Germany|,3,1987;583,583,2,1,,245309;428399;675734,112521,47,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500096,112540|47|583|67|Spain|Bronze,2,1987;583,583,2,1,,245328;500380,112540,47,67,Spain,Bronze
ALIAS_INDUCED_MERGEABLE,EV500096,112541|47|583|67|Spain|Bronze,2,1987;583,583,2,1,,245329;509288,112541,47,67,Spain,Bronze
ALIAS_INDUCED_MERGEABLE,EV500096,112541|50|583|67|Spain|,2,1987;583,583,2,1,,245330;509289,112541,50,67,Spain,
ALIAS_INDUCED_MERGEABLE,EV500096,112548|47|583|31|Brazil|,2,1987;583,583,2,1,,245340;454232,112548,47,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500096,112548|54|583|31|Brazil|,2,1987;583,583,2,1,,245341;454233,112548,54,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500096,112551|47|583|31|Brazil|,3,1987;583,583,2,1,,245345;414192;664411,112551,47,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500096,112552|47|583|31|Brazil|,2,1987;583,583,2,1,,245346;393902,112552,47,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500096,112553|47|583|63|Egypt|,3,1987;583,583,2,1,,245347;308708;578365,112553,47,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500096,112554|47|583|63|Egypt|,3,1987;583,583,2,1,,245348;409018;660296,112554,47,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500096,112555|47|583|63|Egypt|,3,1987;583,583,2,1,,245349;452570;694956,112555,47,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500096,112556|47|583|63|Egypt|,2,1987;583,583,2,1,,245350;308624,112556,47,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500096,112557|47|583|63|Egypt|,3,1987;583,583,2,1,,245351;399441;652738,112557,47,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500096,112558|47|583|63|Egypt|,3,1987;583,583,2,1,,245352;452568;694954,112558,47,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500096,112558|54|583|171|Qatar|,2,1987;583,583,2,1,,245353;452569,112558,54,171,Qatar,
ALIAS_INDUCED_MERGEABLE,EV500096,112559|47|583|63|Egypt|,3,1987;583,583,2,1,,245354;452567;694953,112559,47,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500096,112560|47|583|63|Egypt|,3,1987;583,583,2,1,,245355;503537;736638,112560,47,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500096,112560|54|583|63|Egypt|,2,1987;583,583,2,1,,245356;503538,112560,54,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500015,112561|47|39|14|Australia|Bronze,3,2019;39,39,2,1,,245357;459619;700781,112561,47,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500015,112563|47|39|14|Australia|Bronze,2,2019;39,39,2,1,,245362;308540,112563,47,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500015,112564|47|39|14|Australia|Bronze,3,2019;39,39,2,1,,245363;364708;624826,112564,47,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500015,112565|47|39|14|Australia|Bronze,3,2019;39,39,2,1,,245364;338236;602607,112565,47,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500015,112566|47|39|14|Australia|Bronze,3,2019;39,39,2,1,,245366;530469;758115,112566,47,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500015,112567|47|39|14|Australia|Bronze,3,2019;39,39,2,1,,245367;393804;648222,112567,47,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500015,112568|47|39|14|Australia|Bronze,3,2019;39,39,2,1,,245368;439007;683877,112568,47,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500015,112569|47|39|14|Australia|Bronze,3,2019;39,39,2,1,,245369;422396;670929,112569,47,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500015,112569|50|39|14|Australia|Bronze,2,2019;39,39,2,1,,245370;422397,112569,50,14,Australia,Bronze
